timestamp_utc,ticker,target,side,ask,ask_cents,fair,fair_pct,edge,edge_pct,elapsed_min,remaining_min,distance_target,flip_prob,stay_prob,signal_status,entry_status,attractive_le_50,attractive_le_40,attractive_le_30,edge_10pt_plus,edge_15pt_plus,edge_20pt_plus,final_side,eventual_winner_side
2026-08-23 14:28:43.714365+00:00,KXBTC15M-26AUG231030-30,77542.94,UP,0.02,2.0,0.0119047619047619,1.2,-0.0080952380952381,-0.8,13.72857275,1.27142725,-61.90000000000873,0.0119047619047619,0.988095238095238,LOCK,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:28:43.714365+00:00,KXBTC15M-26AUG231030-30,77542.94,DOWN,0.981,98.1,0.988095238095238,98.8,0.007095238095238043,0.7,13.72857275,1.27142725,-61.90000000000873,0.0119047619047619,0.988095238095238,LOCK,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:29:13.754699+00:00,KXBTC15M-26AUG231030-30,77542.94,UP,0.001,0.1,0.0,0.0,-0.001,-0.1,14.229244983333333,0.7707550166666667,-65.18000000000757,0.0,1.0,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:29:13.754699+00:00,KXBTC15M-26AUG231030-30,77542.94,DOWN,1.0,100.0,1.0,100.0,0.0,0.0,14.229244983333333,0.7707550166666667,-65.18000000000757,0.0,1.0,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:29:43.732018+00:00,KXBTC15M-26AUG231030-30,77542.94,UP,0.001,0.1,0.0119047619047619,1.2,0.0109047619047619,1.1,14.728866966666669,0.2711330333333333,-103.04000000000816,0.0119047619047619,0.988095238095238,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:29:43.732018+00:00,KXBTC15M-26AUG231030-30,77542.94,DOWN,1.0,100.0,0.988095238095238,98.8,-0.011904761904761973,-1.2,14.728866966666669,0.2711330333333333,-103.04000000000816,0.0119047619047619,0.988095238095238,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:30:43.810893+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.46,46.0,0.4336734693877551,43.4,-0.026326530612244936,-2.6,0.73018155,14.26981845,-4.889999999999418,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:30:43.810893+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.55,55.0,0.5663265306122449,56.6,0.01632653061224487,1.6,0.73018155,14.26981845,-4.889999999999418,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:31:13.749893+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.47,47.0,0.4336734693877551,43.4,-0.03632653061224489,-3.6,1.2291648833333333,13.770835116666666,-26.39999999999418,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:31:13.749893+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.54,54.0,0.5663265306122449,56.6,0.02632653061224488,2.6,1.2291648833333333,13.770835116666666,-26.39999999999418,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:31:43.711736+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.45,45.0,0.4336734693877551,43.4,-0.016326530612244927,-1.6,1.7285289333333334,13.271471066666669,-4.929999999993015,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:31:43.711736+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.56,56.0,0.5663265306122449,56.6,0.006326530612244863,0.6,1.7285289333333334,13.271471066666669,-4.929999999993015,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:32:13.675337+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.49,49.0,0.4336734693877551,43.4,-0.05632653061224491,-5.6,2.2279222833333336,12.772077716666669,-39.2100000000064,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:32:13.675337+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.52,52.0,0.5663265306122449,56.6,0.0463265306122449,4.6,2.2279222833333336,12.772077716666669,-39.2100000000064,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:32:43.682594+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.39,39.0,0.4336734693877551,43.4,0.04367346938775507,4.4,2.728043233333333,12.271956766666667,-23.24000000000524,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:32:43.682594+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.62,62.0,0.5663265306122449,56.6,-0.05367346938775508,-5.4,2.728043233333333,12.271956766666667,-23.24000000000524,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:33:13.801504+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.4,40.0,0.4285714285714285,42.9,0.02857142857142847,2.9,3.2300250666666668,11.769974933333334,-53.9600000000064,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:33:13.801504+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.61,61.0,0.5714285714285714,57.1,-0.03857142857142859,-3.9,3.2300250666666668,11.769974933333334,-53.9600000000064,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:33:43.665840+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.36,36.0,0.4285714285714285,42.9,0.0685714285714285,6.9,3.727764,11.272236,-48.72000000000117,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:33:43.665840+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.65,65.0,0.5714285714285714,57.1,-0.07857142857142863,-7.9,3.727764,11.272236,-48.72000000000117,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:34:13.840927+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.35,35.0,0.4285714285714285,42.9,0.07857142857142851,7.9,4.230682116666666,10.769317883333336,-43.669999999998254,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:34:13.840927+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.66,66.0,0.5714285714285714,57.1,-0.08857142857142863,-8.9,4.230682116666666,10.769317883333336,-43.669999999998254,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:34:43.942773+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.37,37.0,0.3934426229508196,39.3,0.023442622950819614,2.3,4.73237955,10.26762045,-41.61999999999534,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:34:43.942773+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.64,64.0,0.6065573770491803,60.7,-0.03344262295081968,-3.3,4.73237955,10.26762045,-41.61999999999534,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:35:13.728713+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.37,37.0,0.3934426229508196,39.3,0.023442622950819614,2.3,5.228811883333334,9.771188116666668,-37.69999999999709,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:35:13.728713+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.64,64.0,0.6065573770491803,60.7,-0.03344262295081968,-3.3,5.228811883333334,9.771188116666668,-37.69999999999709,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:35:43.835268+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.36,36.0,0.3934426229508196,39.3,0.03344262295081962,3.3,5.7305878,9.2694122,-32.24000000000524,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:35:43.835268+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.65,65.0,0.6065573770491803,60.7,-0.04344262295081969,-4.3,5.7305878,9.2694122,-32.24000000000524,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:36:13.689834+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.41,41.0,0.2738853503184713,27.4,-0.1361146496815287,-13.6,6.2281639,8.7718361,-31.55999999999767,0.2738853503184713,0.7261146496815287,LEAN,POSITIVE EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:36:13.689834+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.6,60.0,0.7261146496815287,72.6,0.12611464968152875,12.6,6.2281639,8.7718361,-31.55999999999767,0.2738853503184713,0.7261146496815287,LEAN,POSITIVE EDGE,False,False,False,True,False,False,DOWN,YES
2026-08-23 14:36:43.672552+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.39,39.0,0.2738853503184713,27.4,-0.11611464968152874,-11.6,6.7278758666666665,8.272124133333334,-38.52000000000408,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:36:43.672552+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.63,63.0,0.7261146496815287,72.6,0.09611464968152872,9.6,6.7278758666666665,8.272124133333334,-38.52000000000408,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:37:13.720940+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.38,38.0,0.3934426229508196,39.3,0.013442622950819605,1.3,7.228682333333333,7.771317666666667,-23.830000000001743,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:37:13.720940+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.63,63.0,0.6065573770491803,60.7,-0.02344262295081967,-2.3,7.228682333333333,7.771317666666667,-23.830000000001743,0.3934426229508196,0.6065573770491803,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:37:43.721364+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.31,31.0,0.2738853503184713,27.4,-0.03611464968152872,-3.6,7.728689399999999,7.2713106,-31.669999999998254,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:37:43.721364+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.7,70.0,0.7261146496815287,72.6,0.026114649681528768,2.6,7.728689399999999,7.2713106,-31.669999999998254,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:38:13.829072+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.44,44.0,0.4285714285714285,42.9,-0.01142857142857151,-1.1,8.230484533333334,6.769515466666666,-13.44999999999709,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:38:13.829072+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.57,57.0,0.5714285714285714,57.1,0.0014285714285714457,0.1,8.230484533333334,6.769515466666666,-13.44999999999709,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:38:43.717909+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.56,56.0,0.5714285714285714,57.1,0.011428571428571344,1.1,8.728631816666667,6.271368183333333,15.389999999999418,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:38:43.717909+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.45,45.0,0.4285714285714285,42.9,-0.02142857142857152,-2.1,8.728631816666667,6.271368183333333,15.389999999999418,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:39:13.698270+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.52,52.0,0.5663265306122449,56.6,0.0463265306122449,4.6,9.2283045,5.771695500000001,0.1000000000058207,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:39:13.698270+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.49,49.0,0.4336734693877551,43.4,-0.05632653061224491,-5.6,9.2283045,5.771695500000001,0.1000000000058207,0.4336734693877551,0.5663265306122449,RAW,SMALL EDGE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:39:43.778787+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.34,34.0,0.3652173913043478,36.5,0.025217391304347803,2.5,9.72964645,5.270353549999999,-31.5,0.3652173913043478,0.6347826086956522,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:39:43.778787+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.68,68.0,0.6347826086956522,63.5,-0.045217391304347876,-4.5,9.72964645,5.270353549999999,-31.5,0.3652173913043478,0.6347826086956522,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:40:13.749000+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.4,40.0,0.4285714285714285,42.9,0.02857142857142847,2.9,10.22915,4.770849999999999,-16.389999999999418,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,True,True,False,False,False,False,DOWN,NO
2026-08-23 14:40:13.749000+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.61,61.0,0.5714285714285714,57.1,-0.03857142857142859,-3.9,10.22915,4.770849999999999,-16.389999999999418,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:40:43.977583+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.43,43.0,0.4336734693877551,43.4,0.0036734693877550906,0.4,10.732959716666668,4.267040283333333,-9.360000000000582,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,True,False,False,False,False,False,DOWN,NO
2026-08-23 14:40:43.977583+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.58,58.0,0.5663265306122449,56.6,-0.013673469387755044,-1.4,10.732959716666668,4.267040283333333,-9.360000000000582,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:41:13.720430+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.22,22.0,0.3333333333333333,33.3,0.11333333333333331,11.3,11.228673833333334,3.771326166666667,-26.00999999999476,0.3333333333333333,0.6666666666666667,RAW,NO VALUE,True,True,True,True,False,False,DOWN,NO
2026-08-23 14:41:13.720430+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.79,79.0,0.6666666666666667,66.7,-0.1233333333333333,-12.3,11.228673833333334,3.771326166666667,-26.00999999999476,0.3333333333333333,0.6666666666666667,RAW,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:41:43.723529+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.22,22.0,0.109375,10.9,-0.110625,-11.1,11.728725483333331,3.2712745166666664,-41.89999999999418,0.109375,0.890625,STRONG,POSITIVE EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:41:43.723529+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.79,79.0,0.890625,89.1,0.10062499999999996,10.1,11.728725483333331,3.2712745166666664,-41.89999999999418,0.109375,0.890625,STRONG,POSITIVE EDGE,False,False,False,True,False,False,DOWN,YES
2026-08-23 14:42:13.725965+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.18,18.0,0.0119047619047619,1.2,-0.1680952380952381,-16.8,12.228766083333332,2.771233916666666,-92.77999999999884,0.0119047619047619,0.988095238095238,LOCK,POSITIVE EDGE,False,False,False,False,False,False,DOWN,NO
2026-08-23 14:42:13.725965+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.83,83.0,0.988095238095238,98.8,0.15809523809523807,15.8,12.228766083333332,2.771233916666666,-92.77999999999884,0.0119047619047619,0.988095238095238,LOCK,POSITIVE EDGE,False,False,False,True,True,False,DOWN,YES
2026-08-23 14:42:43.730834+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.017,1.7,0.0698924731182795,7.0,0.05289247311827949,5.3,12.728847233333331,2.271152766666667,-376.8000000000029,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:42:43.730834+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.984,98.4,0.9301075268817204,93.0,-0.053892473118279605,-5.4,12.728847233333331,2.271152766666667,-376.8000000000029,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:43:13.832865+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.002,0.2,0.0698924731182795,7.0,0.06789247311827949,6.8,13.23054775,1.76945225,-573.0299999999988,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:43:13.832865+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.999,99.9,0.9301075268817204,93.0,-0.06889247311827962,-6.9,13.23054775,1.76945225,-573.0299999999988,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:43:43.685547+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.002,0.2,0.0698924731182795,7.0,0.06789247311827949,6.8,13.72809245,1.27190755,-540.7400000000052,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:43:43.685547+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.999,99.9,0.9301075268817204,93.0,-0.06889247311827962,-6.9,13.72809245,1.27190755,-540.7400000000052,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:44:13.705478+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.002,0.2,0.0698924731182795,7.0,0.06789247311827949,6.8,14.228424633333333,0.7715753666666667,-421.3000000000029,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:44:13.705478+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.999,99.9,0.9301075268817204,93.0,-0.06889247311827962,-6.9,14.228424633333333,0.7715753666666667,-421.3000000000029,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:44:43.745473+00:00,KXBTC15M-26AUG231045-45,77459.25,UP,0.002,0.2,0.0698924731182795,7.0,0.06789247311827949,6.8,14.729091216666664,0.2709087833333333,-386.9199999999983,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,True,True,True,False,False,False,DOWN,NO
2026-08-23 14:44:43.745473+00:00,KXBTC15M-26AUG231045-45,77459.25,DOWN,0.999,99.9,0.9301075268817204,93.0,-0.06889247311827962,-6.9,14.729091216666664,0.2709087833333333,-386.9199999999983,0.0698924731182795,0.9301075268817204,LOCK,NO VALUE,False,False,False,False,False,False,DOWN,YES
2026-08-23 14:45:13.829767+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.53,53.0,0.5714285714285714,57.1,0.04142857142857137,4.1,0.2304961166666666,14.769503883333334,16.95999999999185,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:45:13.829767+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.48,48.0,0.4285714285714285,42.9,-0.05142857142857149,-5.1,0.2304961166666666,14.769503883333334,16.95999999999185,0.4285714285714285,0.5714285714285714,RAW,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:45:43.949898+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.66,66.0,0.5663265306122449,56.6,-0.09367346938775512,-9.4,0.7324982999999999,14.2675017,89.55000000000291,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,False,False,False,False,False,False,UP,YES
2026-08-23 14:45:43.949898+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.35,35.0,0.4336734693877551,43.4,0.0836734693877551,8.4,0.7324982999999999,14.2675017,89.55000000000291,0.4336734693877551,0.5663265306122449,RAW,NO VALUE,True,True,False,False,False,False,UP,NO
2026-08-23 14:46:13.720705+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.58,58.0,0.6347826086956522,63.5,0.05478260869565221,5.5,1.2286784166666669,13.771321583333334,41.41000000000349,0.3652173913043478,0.6347826086956522,RAW,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:46:13.720705+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.43,43.0,0.3652173913043478,36.5,-0.06478260869565217,-6.5,1.2286784166666669,13.771321583333334,41.41000000000349,0.3652173913043478,0.6347826086956522,RAW,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:46:43.853567+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.58,58.0,0.5714285714285714,57.1,-0.008571428571428563,-0.9,1.7308927833333334,13.269107216666669,7.630000000004657,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,UP,YES
2026-08-23 14:46:43.853567+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.43,43.0,0.4285714285714285,42.9,-0.0014285714285715012,-0.1,1.7308927833333334,13.269107216666669,7.630000000004657,0.4285714285714285,0.5714285714285714,RAW,NO VALUE,False,False,False,False,False,False,UP,NO
2026-08-23 14:47:13.829957+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.6,60.0,0.6065573770491803,60.7,0.006557377049180357,0.7,2.230499283333333,12.769500716666666,32.220000000001164,0.3934426229508196,0.6065573770491803,RAW,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:47:13.829957+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.41,41.0,0.3934426229508196,39.3,-0.016557377049180366,-1.7,2.230499283333333,12.769500716666666,32.220000000001164,0.3934426229508196,0.6065573770491803,RAW,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:47:43.688123+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.6,60.0,0.6065573770491803,60.7,0.006557377049180357,0.7,2.728135383333333,12.271864616666669,76.0399999999936,0.3934426229508196,0.6065573770491803,RAW,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:47:43.688123+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.41,41.0,0.3934426229508196,39.3,-0.016557377049180366,-1.7,2.728135383333333,12.271864616666669,76.0399999999936,0.3934426229508196,0.6065573770491803,RAW,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:48:13.795262+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.59,59.0,0.7261146496815287,72.6,0.13611464968152875,13.6,3.229921033333333,11.770078966666668,62.61000000000058,0.2738853503184713,0.7261146496815287,LEAN,POSITIVE EDGE,False,False,False,True,False,False,UP,YES
2026-08-23 14:48:13.795262+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.42,42.0,0.2738853503184713,27.4,-0.1461146496815287,-14.6,3.229921033333333,11.770078966666668,62.61000000000058,0.2738853503184713,0.7261146496815287,LEAN,POSITIVE EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:48:43.748554+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.64,64.0,0.7261146496815287,72.6,0.08611464968152871,8.6,3.729142566666667,11.270857433333331,70.44000000000233,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:48:43.748554+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.37,37.0,0.2738853503184713,27.4,-0.09611464968152872,-9.6,3.729142566666667,11.270857433333331,70.44000000000233,0.2738853503184713,0.7261146496815287,LEAN,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:49:13.779031+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.75,75.0,0.7261146496815287,72.6,-0.023885350318471277,-2.4,4.229650516666667,10.770349483333332,101.0,0.2738853503184713,0.7261146496815287,LEAN,NO VALUE,False,False,False,False,False,False,UP,YES
2026-08-23 14:49:13.779031+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.26,26.0,0.2738853503184713,27.4,0.013885350318471268,1.4,4.229650516666667,10.770349483333332,101.0,0.2738853503184713,0.7261146496815287,LEAN,NO VALUE,True,True,True,False,False,False,UP,NO
2026-08-23 14:49:43.735041+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.76,76.0,0.8018867924528301,80.2,0.04188679245283011,4.2,4.728917350000001,10.27108265,120.10000000000582,0.1981132075471698,0.8018867924528301,STRONG,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:49:43.735041+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.25,25.0,0.1981132075471698,19.8,-0.051886792452830205,-5.2,4.728917350000001,10.27108265,120.10000000000582,0.1981132075471698,0.8018867924528301,STRONG,SMALL EDGE,False,False,False,False,False,False,UP,NO
2026-08-23 14:50:13.811418+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.81,81.0,0.7593984962406015,75.9,-0.050601503759398536,-5.1,5.2301903,9.7698097,143.02999999999884,0.2406015037593984,0.7593984962406015,LEAN,NO VALUE,False,False,False,False,False,False,UP,YES
2026-08-23 14:50:13.811418+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.2,20.0,0.2406015037593984,24.1,0.04060150375939839,4.1,5.2301903,9.7698097,143.02999999999884,0.2406015037593984,0.7593984962406015,LEAN,NO VALUE,True,True,True,False,False,False,UP,NO
2026-08-23 14:50:43.883338+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.86,86.0,0.7293858305251641,72.9,-0.13061416947483584,-13.1,5.731388966666667,9.268611033333334,139.20999999999185,0.2706141694748358,0.7293858305251641,LEAN,NO VALUE,False,False,False,False,False,False,UP,YES
2026-08-23 14:50:43.883338+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.15,15.0,0.2706141694748358,27.1,0.1206141694748358,12.1,5.731388966666667,9.268611033333334,139.20999999999185,0.2706141694748358,0.7293858305251641,LEAN,NO VALUE,True,True,True,True,False,False,UP,NO
2026-08-23 14:51:13.874586+00:00,KXBTC15M-26AUG231100-00,77047.72,UP,0.85,85.0,0.8928571428571429,89.3,0.04285714285714293,4.3,6.2312431,8.7687569,169.77000000000407,0.1071428571428571,0.8928571428571429,STRONG,SMALL EDGE,False,False,False,False,False,False,UP,YES
2026-08-23 14:51:13.874586+00:00,KXBTC15M-26AUG231100-00,77047.72,DOWN,0.16,16.0,0.1071428571428571,10.7,-0.05285714285714291,-5.3,6.2312431,8.7687569,169.77000000000407,0.1071428571428571,0.8928571428571429,STRONG,SMALL EDGE,False,False,False,False,False,False,UP,NO
