ticker,target_brti,final_brti,result,target_cb_close,target_cb_ohlc4,target_cb_hl2,final_cb_close,final_cb_ohlc4,final_cb_hl2,target_err_close,final_err_close,target_err_ohlc4,final_err_ohlc4,target_err_hl2,final_err_hl2
KXBTC15M-26AUG171900-00,64262.87,64249.86,no,64253.09,64253.0875,64253.085,64240.22,64236.8825,64236.885,-9.780000000006112,-9.639999999999418,-9.782500000001164,-12.977500000000873,-9.785000000003492,-12.974999999998545
KXBTC15M-26AUG171915-15,64249.86,64321.75,yes,64240.22,64236.8825,64236.885,64311.96,64316.99,64315.78,-9.639999999999418,-9.790000000000873,-12.977500000000873,-4.760000000002037,-12.974999999998545,-5.970000000001164
KXBTC15M-26AUG171930-30,64321.75,64434.26,yes,64311.96,64316.99,64315.78,64439.09,64434.8875,64434.89,-9.790000000000873,4.82999999999447,-4.760000000002037,0.6274999999950523,-5.970000000001164,0.6299999999973807
KXBTC15M-26AUG171945-45,64434.26,64435.18,yes,64439.09,64434.8875,64434.89,64424.82,64426.99,64429.16499999999,4.82999999999447,-10.360000000000582,0.6274999999950523,-8.190000000002328,0.6299999999973807,-6.015000000006694
KXBTC15M-26AUG172000-00,64435.18,64495.84,yes,64424.82,64426.99,64429.16499999999,64484.18,64495.705,64494.92,-10.360000000000582,-11.659999999996217,-8.190000000002328,-0.1349999999947613,-6.015000000006694,-0.9199999999982538
KXBTC15M-26AUG172015-15,64495.84,64386.33,no,64484.18,64495.705,64494.92,64386.63,64379.085,64378.56,-11.659999999996217,0.2999999999956344,-0.1349999999947613,-7.245000000002619,-0.9199999999982538,-7.7700000000040745
KXBTC15M-26AUG172030-30,64386.33,64418.06,yes,64386.63,64379.085,64378.56,64409.14,64412.8425,64411.975000000006,0.2999999999956344,-8.919999999998254,-7.245000000002619,-5.217499999998836,-7.7700000000040745,-6.084999999991851
KXBTC15M-26AUG172045-45,64418.06,64346.75,no,64409.14,64412.8425,64411.975000000006,64343.41,64344.8825,64343.225,-8.919999999998254,-3.3399999999965075,-5.217499999998836,-1.867500000000291,-6.084999999991851,-3.525000000001455
KXBTC15M-26AUG172100-00,64346.75,64333.3,no,64343.41,64344.8825,64343.225,64327.45,64321.2025,64321.21000000001,-3.3399999999965075,-5.850000000005821,-1.867500000000291,-12.097500000003492,-3.525000000001455,-12.089999999996508
KXBTC15M-26AUG172115-15,64333.3,64296.27,no,64327.45,64321.2025,64321.21000000001,64292.85,64288.5875,64288.744999999995,-5.850000000005821,-3.4199999999982538,-12.097500000003492,-7.682499999995343,-12.089999999996508,-7.525000000001455
KXBTC15M-26AUG172130-30,64296.27,64270.66,no,64292.85,64288.5875,64288.744999999995,64272.02,64264.99,64265.285,-3.4199999999982538,1.3599999999933061,-7.682499999995343,-5.67000000000553,-7.525000000001455,-5.375
KXBTC15M-26AUG172145-45,64270.66,64236.23,no,64272.02,64264.99,64265.285,64224.61,64225.770000000004,64229.555,1.3599999999933061,-11.62000000000262,-5.67000000000553,-10.459999999999127,-5.375,-6.67500000000291
KXBTC15M-26AUG172200-00,64236.23,64142.76,no,64224.61,64225.770000000004,64229.555,64148.45,64134.75749999999,64135.07,-11.62000000000262,5.689999999995052,-10.459999999999127,-8.002500000009604,-6.67500000000291,-7.690000000002328
KXBTC15M-26AUG172215-15,64142.76,64142.78,yes,64148.45,64134.75749999999,64135.07,64123.04,64132.1875,64130.535,5.689999999995052,-19.739999999997963,-8.002500000009604,-10.592499999998836,-7.690000000002328,-12.244999999995343
KXBTC15M-26AUG172230-30,64142.78,64108.48,no,64123.04,64132.1875,64130.535,64095.93,64102.9575,64101.665,-19.739999999997963,-12.55000000000291,-10.592499999998836,-5.522500000006403,-12.244999999995343,-6.815000000002328
KXBTC15M-26AUG172245-45,64108.48,64086.06,no,64095.93,64102.9575,64101.665,64062.15,64081.652500000004,64081.115000000005,-12.55000000000291,-23.909999999996217,-5.522500000006403,-4.407499999993888,-6.815000000002328,-4.944999999992433
KXBTC15M-26AUG172300-00,64086.06,64041.9,no,64062.15,64081.652500000004,64081.115000000005,64043.4,64035.5775,64037.024999999994,-23.909999999996217,1.5,-4.407499999993888,-6.322500000002037,-4.944999999992433,-4.875000000007276
KXBTC15M-26AUG172315-15,64041.9,64030.94,no,64043.4,64035.5775,64037.024999999994,64025.22,64025.985,64027.15,1.5,-5.720000000001164,-6.322500000002037,-4.955000000001746,-4.875000000007276,-3.790000000000873
KXBTC15M-26AUG172330-30,64030.94,64057.33,yes,64025.22,64025.985,64027.15,64047.69,64048.7025,64048.565,-5.720000000001164,-9.639999999999418,-4.955000000001746,-8.627500000002328,-3.790000000000873,-8.764999999999418
KXBTC15M-26AUG172345-45,64057.33,64107.82,yes,64047.69,64048.7025,64048.565,64117.45,64108.81,64109.8,-9.639999999999418,9.62999999999738,-8.627500000002328,0.9899999999979627,-8.764999999999418,1.9800000000032014
KXBTC15M-26AUG180000-00,64107.82,64113.14,yes,64117.45,64108.81,64109.8,64117.2,64105.44,64104.685,9.62999999999738,4.059999999997672,0.9899999999979627,-7.69999999999709,1.9800000000032014,-8.455000000001746
KXBTC15M-26AUG180015-15,64113.14,64103.94,no,64117.2,64105.44,64104.685,64082.31,64094.1025,64094.42,4.059999999997672,-21.630000000004657,-7.69999999999709,-9.837500000001455,-8.455000000001746,-9.520000000004075
KXBTC15M-26AUG180030-30,64103.94,64095.93,no,64082.31,64094.1025,64094.42,64091.59,64087.0825,64087.08,-21.630000000004657,-4.3400000000037835,-9.837500000001455,-8.847500000003492,-9.520000000004075,-8.849999999998545
KXBTC15M-26AUG180045-45,64095.93,64162.08,yes,64091.59,64087.0825,64087.08,64154.53,64155.125,64155.32,-4.3400000000037835,-7.55000000000291,-8.847500000003492,-6.955000000001746,-8.849999999998545,-6.760000000002037
KXBTC15M-26AUG180100-00,64162.08,64152.43,no,64154.53,64155.125,64155.32,64149.69,64148.192500000005,64148.19,-7.55000000000291,-2.7399999999979627,-6.955000000001746,-4.237499999995634,-6.760000000002037,-4.239999999997963
KXBTC15M-26AUG180115-15,64152.43,64169.01,yes,64149.69,64148.192500000005,64148.19,64169.2,64159.942500000005,64157.68,-2.7399999999979627,0.18999999999505235,-4.237499999995634,-9.06749999999738,-4.239999999997963,-11.330000000001746
KXBTC15M-26AUG180130-30,64169.01,64186.3,yes,64169.2,64159.942500000005,64157.68,64191.42,64177.1275,64178.545,0.18999999999505235,5.119999999995343,-9.06749999999738,-9.172500000000582,-11.330000000001746,-7.755000000004657
KXBTC15M-26AUG180145-45,64186.3,64196.62,yes,64191.42,64177.1275,64178.545,64188.31,64191.4225,64193.18,5.119999999995343,-8.310000000004948,-9.172500000000582,-5.197500000002037,-7.755000000004657,-3.4400000000023283
KXBTC15M-26AUG180200-00,64196.62,64181.24,no,64188.31,64191.4225,64193.18,64169.46,64172.1625,64173.695,-8.310000000004948,-11.779999999998836,-5.197500000002037,-9.077499999999418,-3.4400000000023283,-7.544999999998254
KXBTC15M-26AUG180215-15,64181.24,64179.63,no,64169.46,64172.1625,64173.695,64171.81,64173.527500000004,64175.405,-11.779999999998836,-7.819999999999709,-9.077499999999418,-6.102499999993597,-7.544999999998254,-4.224999999998545
KXBTC15M-26AUG180230-30,64179.63,64285.53,yes,64171.81,64173.527500000004,64175.405,64283.4,64283.5075,64283.615000000005,-7.819999999999709,-2.1299999999973807,-6.102499999993597,-2.022499999999127,-4.224999999998545,-1.9149999999935972
KXBTC15M-26AUG180245-45,64285.53,64380.15,yes,64283.4,64283.5075,64283.615000000005,64378.91,64376.21,64376.71,-2.1299999999973807,-1.2399999999979627,-2.022499999999127,-3.9400000000023283,-1.9149999999935972,-3.4400000000023283
KXBTC15M-26AUG180300-00,64380.15,64264.21,no,64378.91,64376.21,64376.71,64266.41,64257.645,64257.645000000004,-1.2399999999979627,2.2000000000043656,-3.9400000000023283,-6.565000000002328,-3.4400000000023283,-6.564999999995052
KXBTC15M-26AUG180315-15,64264.21,64287.48,yes,64266.41,64257.645,64257.645000000004,64274.78,64277.472499999996,64277.47,2.2000000000043656,-12.700000000004366,-6.565000000002328,-10.007500000006985,-6.564999999995052,-10.010000000002037
KXBTC15M-26AUG180330-30,64287.48,64236.68,no,64274.78,64277.472499999996,64277.47,64224.67,64233.167499999996,64233.17,-12.700000000004366,-12.010000000002037,-10.007500000006985,-3.5125000000043656,-10.010000000002037,-3.5100000000020373
KXBTC15M-26AUG180345-45,64236.68,64199.17,no,64224.67,64233.167499999996,64233.17,64186.57,64189.5775,64189.575,-12.010000000002037,-12.599999999998545,-3.5125000000043656,-9.592499999998836,-3.5100000000020373,-9.595000000001164
KXBTC15M-26AUG180400-00,64199.17,64146.98,no,64186.57,64189.5775,64189.575,64139.78,64141.77,64141.365000000005,-12.599999999998545,-7.200000000004366,-9.592499999998836,-5.210000000006403,-9.595000000001164,-5.614999999997963
KXBTC15M-26AUG180415-15,64146.98,64093.79,no,64139.78,64141.77,64141.365000000005,64095.8,64087.557499999995,64087.555,-7.200000000004366,2.0100000000020373,-5.210000000006403,-6.23250000000553,-5.614999999997963,-6.235000000000582
KXBTC15M-26AUG180430-30,64093.79,64155.4,yes,64095.8,64087.557499999995,64087.555,64149.69,64146.1625,64145.895000000004,2.0100000000020373,-5.709999999999127,-6.23250000000553,-9.23750000000291,-6.235000000000582,-9.50499999999738
KXBTC15M-26AUG180445-45,64155.4,64231.94,yes,64149.69,64146.1625,64145.895000000004,64226.71,64223.85,64223.850000000006,-5.709999999999127,-5.230000000003201,-9.23750000000291,-8.090000000003783,-9.50499999999738,-8.089999999996508
KXBTC15M-26AUG180500-00,64231.94,64233.4,yes,64226.71,64223.85,64223.850000000006,64228.64,64227.052500000005,64227.38,-5.230000000003201,-4.760000000002037,-8.090000000003783,-6.3474999999962165,-8.089999999996508,-6.0200000000040745
KXBTC15M-26AUG180515-15,64233.4,64186.38,no,64228.64,64227.052500000005,64227.38,64178.2,64177.634999999995,64177.03,-4.760000000002037,-8.180000000000291,-6.3474999999962165,-8.74500000000262,-6.0200000000040745,-9.349999999998545
KXBTC15M-26AUG180530-30,64186.38,64101.31,no,64178.2,64177.634999999995,64177.03,64095.49,64095.487499999996,64095.485,-8.180000000000291,-5.819999999999709,-8.74500000000262,-5.822500000002037,-9.349999999998545,-5.82499999999709
KXBTC15M-26AUG180545-45,64101.31,64094.33,no,64095.49,64095.487499999996,64095.485,64089.3,64086.375,64086.375,-5.819999999999709,-5.029999999998836,-5.822500000002037,-7.955000000001746,-5.82499999999709,-7.955000000001746
KXBTC15M-26AUG180600-00,64094.33,64118.72,yes,64089.3,64086.375,64086.375,64106.23,64108.8075,64110.69,-5.029999999998836,-12.489999999997963,-7.955000000001746,-9.912499999998545,-7.955000000001746,-8.029999999998836
KXBTC15M-26AUG180615-15,64118.72,64101.14,no,64106.23,64108.8075,64110.69,64093.37,64092.735,64092.735,-12.489999999997963,-7.769999999996799,-9.912499999998545,-8.404999999998836,-8.029999999998836,-8.404999999998836
KXBTC15M-26AUG180630-30,64101.14,64100.16,no,64093.37,64092.735,64092.735,64096.3,64095.1375,64094.729999999996,-7.769999999996799,-3.860000000000582,-8.404999999998836,-5.022500000006403,-8.404999999998836,-5.430000000007567
KXBTC15M-26AUG180645-45,64100.16,64129.57,yes,64096.3,64095.1375,64094.729999999996,64121.45,64125.22750000001,64125.225000000006,-3.860000000000582,-8.12000000000262,-5.022500000006403,-4.34249999999156,-5.430000000007567,-4.344999999993888
KXBTC15M-26AUG180700-00,64129.57,64143.8,yes,64121.45,64125.22750000001,64125.225000000006,64134.54,64134.5375,64134.535,-8.12000000000262,-9.260000000002037,-4.34249999999156,-9.262500000004366,-4.344999999993888,-9.264999999999418
KXBTC15M-26AUG180715-15,64143.8,64262.77,yes,64134.54,64134.5375,64134.535,64261.08,64258.8625,64258.86,-9.260000000002037,-1.6899999999950523,-9.262500000004366,-3.907499999993888,-9.264999999999418,-3.9099999999962165
KXBTC15M-26AUG180730-30,64262.77,64311.85,yes,64261.08,64258.8625,64258.86,64306.63,64310.5,64311.995,-1.6899999999950523,-5.220000000001164,-3.907499999993888,-1.3499999999985448,-3.9099999999962165,0.14500000000407454
KXBTC15M-26AUG180745-45,64311.85,64321.04,yes,64306.63,64310.5,64311.995,64321.4,64324.45,64322.635,-5.220000000001164,0.3600000000005821,-1.3499999999985448,3.4099999999962165,0.14500000000407454,1.5950000000011642
KXBTC15M-26AUG180800-00,64321.04,64292.36,no,64321.4,64324.45,64322.635,64286.58,64288.83750000001,64288.740000000005,0.3600000000005821,-5.779999999998836,3.4099999999962165,-3.522499999991851,1.5950000000011642,-3.6199999999953434
KXBTC15M-26AUG180815-15,64292.36,64243.3,no,64286.58,64288.83750000001,64288.740000000005,64236.58,64238.75750000001,64239.215,-5.779999999998836,-6.720000000001164,-3.522499999991851,-4.5424999999959255,-3.6199999999953434,-4.085000000006403
KXBTC15M-26AUG180830-30,64243.3,64248.35,yes,64236.58,64238.75750000001,64239.215,64242.07,64242.0725,64242.075,-6.720000000001164,-6.279999999998836,-4.5424999999959255,-6.2774999999965075,-4.085000000006403,-6.275000000001455
KXBTC15M-26AUG180845-45,64248.35,64202.81,no,64242.07,64242.0725,64242.075,64193.0,64194.5725,64195.735,-6.279999999998836,-9.809999999997672,-6.2774999999965075,-8.237499999995634,-6.275000000001455,-7.07499999999709
KXBTC15M-26AUG180900-00,64202.81,64169.14,no,64193.0,64194.5725,64195.735,64161.67,64166.765,64166.765,-9.809999999997672,-7.470000000001164,-8.237499999995634,-2.375,-7.07499999999709,-2.375
KXBTC15M-26AUG180915-15,64169.14,64141.51,no,64161.67,64166.765,64166.765,64128.61,64132.8425,64135.399999999994,-7.470000000001164,-12.900000000001455,-2.375,-8.667500000003201,-2.375,-6.110000000007858
KXBTC15M-26AUG180930-30,64141.51,64016.41,no,64128.61,64132.8425,64135.399999999994,64012.65,64009.4475,64004.375,-12.900000000001455,-3.7600000000020373,-8.667500000003201,-6.962500000001455,-6.110000000007858,-12.035000000003492
KXBTC15M-26AUG180945-45,64016.41,64129.12,yes,64012.65,64009.4475,64004.375,64129.29,64118.0025,64117.405,-3.7600000000020373,0.16999999999825377,-6.962500000001455,-11.117500000000291,-12.035000000003492,-11.715000000003783
KXBTC15M-26AUG181000-00,64129.12,64160.3,yes,64129.29,64118.0025,64117.405,64158.17,64151.942500000005,64154.0,0.16999999999825377,-2.1300000000046566,-11.117500000000291,-8.357499999998254,-11.715000000003783,-6.30000000000291
KXBTC15M-26AUG181015-15,64160.3,64204.11,yes,64158.17,64151.942500000005,64154.0,64200.13,64195.525,64196.405,-2.1300000000046566,-3.9800000000032014,-8.357499999998254,-8.584999999999127,-6.30000000000291,-7.705000000001746
KXBTC15M-26AUG181030-30,64204.11,64963.82,yes,64200.13,64195.525,64196.405,64945.66,64955.845,64963.11,-3.9800000000032014,-18.159999999996217,-8.584999999999127,-7.974999999998545,-7.705000000001746,-0.7099999999991269
KXBTC15M-26AUG181045-45,64963.82,64763.54,no,64945.66,64955.845,64963.11,64737.25,64755.245,64757.41,-18.159999999996217,-26.290000000000873,-7.974999999998545,-8.294999999998254,-0.7099999999991269,-6.129999999997381
KXBTC15M-26AUG181100-00,64763.54,64683.34,no,64737.25,64755.245,64757.41,64668.14,64681.3,64679.55,-26.290000000000873,-15.19999999999709,-8.294999999998254,-2.039999999993597,-6.129999999997381,-3.789999999993597
KXBTC15M-26AUG181115-15,64683.34,64695.78,yes,64668.14,64681.3,64679.55,64685.0,64689.042499999996,64687.795,-15.19999999999709,-10.779999999998836,-2.039999999993597,-6.73750000000291,-3.789999999993597,-7.985000000000582
KXBTC15M-26AUG181130-30,64695.78,64779.44,yes,64685.0,64689.042499999996,64687.795,64753.75,64771.9275,64772.865,-10.779999999998836,-25.69000000000233,-6.73750000000291,-7.512500000004366,-7.985000000000582,-6.575000000004366
KXBTC15M-26AUG181145-45,64779.44,64785.87,yes,64753.75,64771.9275,64772.865,64771.25,64774.5575,64774.56,-25.69000000000233,-14.62000000000262,-7.512500000004366,-11.3125,-6.575000000004366,-11.310000000004948
KXBTC15M-26AUG181200-00,64785.87,64812.17,yes,64771.25,64774.5575,64774.56,64811.69,64811.6025,64807.685,-14.62000000000262,-0.47999999999592546,-11.3125,-0.5674999999973807,-11.310000000004948,-4.485000000000582
KXBTC15M-26AUG181215-15,64812.17,64717.3,no,64811.69,64811.6025,64807.685,64709.19,64708.4225,64707.81,-0.47999999999592546,-8.110000000000582,-0.5674999999973807,-8.877500000002328,-4.485000000000582,-9.490000000005239
KXBTC15M-26AUG181230-30,64717.3,64672.57,no,64709.19,64708.4225,64707.81,64658.03,64658.1375,64659.875,-8.110000000000582,-14.540000000000873,-8.877500000002328,-14.43250000000262,-9.490000000005239,-12.694999999999709
KXBTC15M-26AUG181245-45,64672.57,64756.01,yes,64658.03,64658.1375,64659.875,64745.46,64748.99,64748.385,-14.540000000000873,-10.55000000000291,-14.43250000000262,-7.0200000000040745,-12.694999999999709,-7.625
KXBTC15M-26AUG181300-00,64756.01,64798.64,yes,64745.46,64748.99,64748.385,64795.19,64790.91,64790.494999999995,-10.55000000000291,-3.4499999999970896,-7.0200000000040745,-7.7299999999959255,-7.625,-8.145000000004075
KXBTC15M-26AUG181315-15,64798.64,64768.8,no,64795.19,64790.91,64790.494999999995,64761.8,64758.92,64758.31,-3.4499999999970896,-7.0,-7.7299999999959255,-9.880000000004657,-8.145000000004075,-10.490000000005239
KXBTC15M-26AUG181330-30,64768.8,64796.8,yes,64761.8,64758.92,64758.31,64791.26,64789.442500000005,64791.22,-7.0,-5.540000000000873,-9.880000000004657,-7.357499999998254,-10.490000000005239,-5.580000000001746
KXBTC15M-26AUG181345-45,64796.8,64692.37,no,64791.26,64789.442500000005,64791.22,64685.4,64684.435000000005,64684.485,-5.540000000000873,-6.970000000001164,-7.357499999998254,-7.934999999997672,-5.580000000001746,-7.885000000002037
KXBTC15M-26AUG181400-00,64692.37,64641.87,no,64685.4,64684.435000000005,64684.485,64629.56,64632.8825,64632.565,-6.970000000001164,-12.310000000004948,-7.934999999997672,-8.98750000000291,-7.885000000002037,-9.305000000000291
KXBTC15M-26AUG181415-15,64641.87,64700.89,yes,64629.56,64632.8825,64632.565,64698.76,64697.04,64697.195,-12.310000000004948,-2.1299999999973807,-8.98750000000291,-3.849999999998545,-9.305000000000291,-3.694999999999709
KXBTC15M-26AUG181430-30,64700.89,64771.89,yes,64698.76,64697.04,64697.195,64759.72,64768.4425,64770.0,-2.1299999999973807,-12.169999999998254,-3.849999999998545,-3.4475000000020373,-3.694999999999709,-1.889999999999418
KXBTC15M-26AUG181445-45,64771.89,64730.32,no,64759.72,64768.4425,64770.0,64725.14,64724.005000000005,64723.705,-12.169999999998254,-5.180000000000291,-3.4475000000020373,-6.314999999995052,-1.889999999999418,-6.614999999997963
KXBTC15M-26AUG181500-00,64730.32,64740.07,yes,64725.14,64724.005000000005,64723.705,64737.17,64737.1725,64737.175,-5.180000000000291,-2.900000000001455,-6.314999999995052,-2.897499999999127,-6.614999999997963,-2.8949999999967986
KXBTC15M-26AUG181515-15,64740.07,64686.33,no,64737.17,64737.1725,64737.175,64684.21,64680.0925,64679.655,-2.900000000001455,-2.1200000000026193,-2.897499999999127,-6.23750000000291,-2.8949999999967986,-6.67500000000291
KXBTC15M-26AUG181530-30,64686.33,64748.33,yes,64684.21,64680.0925,64679.655,64741.32,64752.185000000005,64752.185,-2.1200000000026193,-7.010000000002037,-6.23750000000291,3.8550000000032014,-6.67500000000291,3.8549999999959255
KXBTC15M-26AUG181545-45,64748.33,64643.98,no,64741.32,64752.185000000005,64752.185,64633.01,64634.62,64635.015,-7.010000000002037,-10.970000000001164,3.8550000000032014,-9.360000000000582,3.8549999999959255,-8.965000000003783
KXBTC15M-26AUG181600-00,64643.98,64613.35,no,64633.01,64634.62,64635.015,64610.51,64608.225000000006,64607.494999999995,-10.970000000001164,-2.8399999999965075,-9.360000000000582,-5.124999999992724,-8.965000000003783,-5.855000000003201
KXBTC15M-26AUG181615-15,64613.35,64621.34,yes,64610.51,64608.225000000006,64607.494999999995,64614.5,64611.9,64612.06,-2.8399999999965075,-6.8399999999965075,-5.124999999992724,-9.439999999995052,-5.855000000003201,-9.279999999998836
KXBTC15M-26AUG181630-30,64621.34,64579.75,no,64614.5,64611.9,64612.06,64570.02,64569.68499999999,64569.36,-6.8399999999965075,-9.730000000003201,-9.439999999995052,-10.065000000009604,-9.279999999998836,-10.389999999999418
KXBTC15M-26AUG181645-45,64579.75,64575.62,no,64570.02,64569.68499999999,64569.36,64568.57,64573.895000000004,64573.895000000004,-9.730000000003201,-7.05000000000291,-10.065000000009604,-1.7249999999985448,-10.389999999999418,-1.7249999999985448
KXBTC15M-26AUG181700-00,64575.62,64550.33,no,64568.57,64573.895000000004,64573.895000000004,64538.48,64545.855,64545.854999999996,-7.05000000000291,-11.849999999998545,-1.7249999999985448,-4.474999999998545,-1.7249999999985448,-4.475000000005821
KXBTC15M-26AUG181715-15,64550.33,64599.95,yes,64538.48,64545.855,64545.854999999996,64579.88,64589.345,64588.54,-11.849999999998545,-20.06999999999971,-4.474999999998545,-10.604999999995925,-4.475000000005821,-11.409999999996217
KXBTC15M-26AUG181730-30,64599.95,64588.5,no,64579.88,64589.345,64588.54,64579.86,64579.2775,64580.325,-20.06999999999971,-8.639999999999418,-10.604999999995925,-9.222500000003492,-11.409999999996217,-8.17500000000291
KXBTC15M-26AUG181745-45,64588.5,64559.38,no,64579.86,64579.2775,64580.325,64538.47,64540.284999999996,64544.46,-8.639999999999418,-20.909999999996217,-9.222500000003492,-19.095000000001164,-8.17500000000291,-14.919999999998254
KXBTC15M-26AUG181800-00,64559.38,64571.8,yes,64538.47,64540.284999999996,64544.46,64559.33,64559.0975,64556.880000000005,-20.909999999996217,-12.470000000001164,-19.095000000001164,-12.702499999999418,-14.919999999998254,-14.919999999998254
KXBTC15M-26AUG181815-15,64571.8,64550.26,no,64559.33,64559.0975,64556.880000000005,64528.98,64536.5075,64536.27,-12.470000000001164,-21.279999999998836,-12.702499999999418,-13.752500000002328,-14.919999999998254,-13.990000000005239
KXBTC15M-26AUG181830-30,64550.26,64553.39,yes,64528.98,64536.5075,64536.27,64552.5,64543.5475,64543.59,-21.279999999998836,-0.8899999999994179,-13.752500000002328,-9.842499999998836,-13.990000000005239,-9.80000000000291
KXBTC15M-26AUG181845-45,64553.39,64599.66,yes,64552.5,64543.5475,64543.59,64595.25,64597.025,64596.715,-0.8899999999994179,-4.4100000000034925,-9.842499999998836,-2.6350000000020373,-9.80000000000291,-2.945000000006985
KXBTC15M-26AUG181900-00,64599.66,64598.94,no,64595.25,64597.025,64596.715,64596.41,64591.5625,64590.205,-4.4100000000034925,-2.529999999998836,-2.6350000000020373,-7.377500000002328,-2.945000000006985,-8.735000000000582
KXBTC15M-26AUG181915-15,64598.94,64661.31,yes,64596.41,64591.5625,64590.205,64657.31,64656.815,64655.740000000005,-2.529999999998836,-4.0,-7.377500000002328,-4.494999999995343,-8.735000000000582,-5.569999999992433
KXBTC15M-26AUG181930-30,64661.31,64686.59,yes,64657.31,64656.815,64655.740000000005,64678.7,64681.78,64681.729999999996,-4.0,-7.889999999999418,-4.494999999995343,-4.809999999997672,-5.569999999992433,-4.860000000000582
KXBTC15M-26AUG181945-45,64686.59,64740.36,yes,64678.7,64681.78,64681.729999999996,64730.03,64735.329999999994,64735.465,-7.889999999999418,-10.330000000001746,-4.809999999997672,-5.030000000006112,-4.860000000000582,-4.8950000000040745
KXBTC15M-26AUG182000-00,64740.36,64691.3,no,64730.03,64735.329999999994,64735.465,64681.33,64681.0025,64680.68,-10.330000000001746,-9.970000000001164,-5.030000000006112,-10.297500000000582,-4.8950000000040745,-10.62000000000262
KXBTC15M-26AUG182015-15,64691.3,64557.46,no,64681.33,64681.0025,64680.68,64540.09,64546.2025,64545.8,-9.970000000001164,-17.37000000000262,-10.297500000000582,-11.257499999999709,-10.62000000000262,-11.659999999996217
KXBTC15M-26AUG182030-30,64557.46,64564.25,yes,64540.09,64546.2025,64545.8,64562.81,64554.6075,64554.604999999996,-17.37000000000262,-1.4400000000023283,-11.257499999999709,-9.642500000001746,-11.659999999996217,-9.645000000004075
KXBTC15M-26AUG182045-45,64564.25,64533.01,no,64562.81,64554.6075,64554.604999999996,64517.76,64520.817500000005,64526.14,-1.4400000000023283,-15.25,-9.642500000001746,-12.19249999999738,-9.645000000004075,-6.870000000002619
KXBTC15M-26AUG182100-00,64533.01,64471.39,no,64517.76,64520.817500000005,64526.14,64445.44,64456.692500000005,64456.395000000004,-15.25,-25.94999999999709,-12.19249999999738,-14.697499999994761,-6.870000000002619,-14.994999999995343
KXBTC15M-26AUG182115-15,64471.39,64486.69,yes,64445.44,64456.692500000005,64456.395000000004,64483.65,64478.472499999996,64476.925,-25.94999999999709,-3.040000000000873,-14.697499999994761,-8.217500000006112,-14.994999999995343,-9.764999999999418
KXBTC15M-26AUG182130-30,64486.69,64441.86,no,64483.65,64478.472499999996,64476.925,64442.07,64435.89750000001,64434.979999999996,-3.040000000000873,0.20999999999912689,-8.217500000006112,-5.962499999994179,-9.764999999999418,-6.880000000004657
KXBTC15M-26AUG182145-45,64441.86,64371.97,no,64442.07,64435.89750000001,64434.979999999996,64374.38,64368.38250000001,64366.465,0.20999999999912689,2.4099999999962165,-5.962499999994179,-3.5874999999941792,-6.880000000004657,-5.505000000004657
KXBTC15M-26AUG182200-00,64371.97,64358.44,no,64374.38,64368.38250000001,64366.465,64358.46,64352.7425,64351.25,2.4099999999962165,0.01999999999679858,-3.5874999999941792,-5.697500000002037,-5.505000000004657,-7.190000000002328
KXBTC15M-26AUG182215-15,64358.44,64360.24,yes,64358.46,64352.7425,64351.25,64348.02,64347.6525,64345.729999999996,0.01999999999679858,-12.220000000001164,-5.697500000002037,-12.587500000001455,-7.190000000002328,-14.510000000002037
KXBTC15M-26AUG182230-30,64360.24,64342.5,no,64348.02,64347.6525,64345.729999999996,64342.46,64341.9275,64340.56,-12.220000000001164,-0.040000000000873115,-12.587500000001455,-0.5725000000020373,-14.510000000002037,-1.9400000000023283
KXBTC15M-26AUG182245-45,64342.5,64343.01,yes,64342.46,64341.9275,64340.56,64333.49,64333.814999999995,64334.14,-0.040000000000873115,-9.520000000004075,-0.5725000000020373,-9.195000000006985,-1.9400000000023283,-8.87000000000262
KXBTC15M-26AUG182300-00,64343.01,64307.61,no,64333.49,64333.814999999995,64334.14,64295.84,64297.329999999994,64297.33,-9.520000000004075,-11.770000000004075,-9.195000000006985,-10.280000000006112,-8.87000000000262,-10.279999999998836
KXBTC15M-26AUG182315-15,64307.61,64300.72,no,64295.84,64297.329999999994,64297.33,64295.55,64297.00749999999,64296.604999999996,-11.770000000004075,-5.169999999998254,-10.280000000006112,-3.712500000008731,-10.279999999998836,-4.115000000005239
KXBTC15M-26AUG182330-30,64300.72,64318.12,yes,64295.55,64297.00749999999,64296.604999999996,64305.95,64310.5025,64310.695,-5.169999999998254,-12.17000000000553,-3.712500000008731,-7.617500000000291,-4.115000000005239,-7.42500000000291
KXBTC15M-26AUG182345-45,64318.12,64296.02,no,64305.95,64310.5025,64310.695,64284.95,64286.38249999999,64286.06,-12.17000000000553,-11.069999999999709,-7.617500000000291,-9.637500000004366,-7.42500000000291,-9.959999999999127
KXBTC15M-26AUG190000-00,64296.02,64283.52,no,64284.95,64286.38249999999,64286.06,64269.36,64272.6575,64272.66,-11.069999999999709,-14.159999999996217,-9.637500000004366,-10.862499999995634,-9.959999999999127,-10.859999999993306
KXBTC15M-26AUG190015-15,64283.52,64268.78,no,64269.36,64272.6575,64272.66,64260.98,64258.990000000005,64259.020000000004,-14.159999999996217,-7.799999999995634,-10.862499999995634,-9.789999999993597,-10.859999999993306,-9.759999999994761
