ask_max,fair_min,edge_min,min_tl,max_tl,min_gap,min_ratio,persistence,strengthening,side_agree,calls,contracts,coverage,accuracy,avg_ask,median_ask,avg_time_left,median_time_left,avg_fair,avg_edge,validation_rank
0.5,0.7,0.08,4.0,10.0,0.0,0.0,1,False,True,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3646
0.5,0.7,0.1,4.0,10.0,0.0,0.0,1,False,False,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3647
0.5,0.7,0.1,4.0,10.0,0.0,0.0,1,False,True,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3648
0.5,0.7,0.12,4.0,10.0,0.0,0.0,1,False,False,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3649
0.5,0.7,0.12,4.0,10.0,0.0,0.0,1,False,True,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3650
0.5,0.7,0.15,4.0,10.0,0.0,0.0,1,False,False,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3651
0.5,0.7,0.15,4.0,10.0,0.0,0.0,1,False,True,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3652
0.5,0.7,0.2,4.0,10.0,0.0,0.0,1,False,False,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3653
0.5,0.7,0.2,4.0,10.0,0.0,0.0,1,False,True,27,99,0.2727272727272727,0.7037037037037037,0.4318518518518519,0.45,7.888888888888889,9.0,0.8096007280134839,0.3777488761616321,3654
0.5,0.65,0.25,6.0,14.0,0.0,0.0,1,False,False,47,99,0.47474747474747475,0.7021276595744681,0.4334042553191488,0.46,12.063829787234043,12.0,0.8062347880773244,0.3728305327581756,3655
0.5,0.65,0.25,6.0,14.0,0.0,0.0,1,False,True,47,99,0.47474747474747475,0.7021276595744681,0.4334042553191488,0.46,12.063829787234043,12.0,0.8062347880773244,0.3728305327581756,3656
0.5,0.6,0.25,4.0,14.0,0.0,0.0,1,False,False,57,99,0.5757575757575758,0.7017543859649122,0.41736842105263156,0.4499999999999999,11.228070175438596,12.0,0.7816052308602539,0.36423680980762246,3657
0.5,0.6,0.25,4.0,14.0,0.0,0.0,1,False,True,57,99,0.5757575757575758,0.7017543859649122,0.41736842105263156,0.4499999999999999,11.228070175438596,12.0,0.7816052308602539,0.36423680980762246,3658
0.5,0.6,0.08,2.0,14.0,0.0,0.0,1,False,False,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3659
0.5,0.6,0.08,2.0,14.0,0.0,0.0,1,False,True,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3660
0.5,0.6,0.1,2.0,14.0,0.0,0.0,1,False,False,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3661
0.5,0.6,0.1,2.0,14.0,0.0,0.0,1,False,True,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3662
0.5,0.6,0.12,2.0,14.0,0.0,0.0,1,False,False,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3663
0.5,0.6,0.12,2.0,14.0,0.0,0.0,1,False,True,70,99,0.7070707070707071,0.7,0.42285714285714276,0.4599999999999999,11.528571428571428,12.0,0.7440155911042944,0.3211584482471516,3664
0.5,0.7,0.25,4.0,14.0,0.0,0.0,1,False,False,50,99,0.5050505050505051,0.7,0.43939999999999996,0.46499999999999997,11.14,12.0,0.8185286396893106,0.3791286396893108,3665
0.5,0.7,0.25,4.0,14.0,0.0,0.0,1,False,True,50,99,0.5050505050505051,0.7,0.43939999999999996,0.46499999999999997,11.14,12.0,0.8185286396893106,0.3791286396893108,3666
0.5,0.65,0.08,10.0,14.0,50.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3667
0.5,0.65,0.08,10.0,14.0,50.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3668
0.5,0.65,0.1,10.0,14.0,50.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3669
0.5,0.65,0.1,10.0,14.0,50.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3670
0.5,0.65,0.12,10.0,14.0,50.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3671
0.5,0.65,0.12,10.0,14.0,50.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3672
0.5,0.65,0.15,10.0,14.0,50.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3673
0.5,0.65,0.15,10.0,14.0,50.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.866666666666667,13.5,0.8234658009863837,0.367799134319717,3674
0.5,0.6,0.2,10.0,14.0,50.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.8,13.5,0.8217649235784941,0.3660982569118275,3675
0.5,0.6,0.2,10.0,14.0,50.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.45566666666666666,0.47,12.8,13.5,0.8217649235784941,0.3660982569118275,3676
0.45,0.65,0.08,4.0,14.0,0.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3677
0.45,0.65,0.08,4.0,14.0,0.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3678
0.45,0.65,0.1,4.0,14.0,0.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3679
0.45,0.65,0.1,4.0,14.0,0.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3680
0.45,0.65,0.12,4.0,14.0,0.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3681
0.45,0.65,0.12,4.0,14.0,0.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3682
0.45,0.65,0.15,4.0,14.0,0.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3683
0.45,0.65,0.15,4.0,14.0,0.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3684
0.45,0.65,0.2,4.0,14.0,0.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3685
0.45,0.65,0.2,4.0,14.0,0.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.3863333333333333,0.39,10.566666666666666,11.5,0.7624276190954151,0.37609428576208187,3686
0.5,0.65,0.08,6.0,12.0,25.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3687
0.5,0.65,0.08,6.0,12.0,25.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3688
0.5,0.65,0.1,6.0,12.0,25.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3689
0.5,0.65,0.1,6.0,12.0,25.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3690
0.5,0.65,0.12,6.0,12.0,25.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3691
0.5,0.65,0.12,6.0,12.0,25.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3692
0.5,0.65,0.15,6.0,12.0,25.0,0.0,1,False,False,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3693
0.5,0.65,0.15,6.0,12.0,25.0,0.0,1,False,True,30,99,0.30303030303030304,0.7,0.4303333333333333,0.44999999999999996,10.533333333333333,11.0,0.7908485081807076,0.3605151748473742,3694
0.5,0.85,0.08,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3695
0.5,0.85,0.08,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3696
0.5,0.85,0.08,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3697
0.5,0.85,0.08,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3698
0.5,0.85,0.1,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3699
0.5,0.85,0.1,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3700
0.5,0.85,0.1,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3701
0.5,0.85,0.1,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3702
0.5,0.85,0.12,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3703
0.5,0.85,0.12,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3704
0.5,0.85,0.12,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3705
0.5,0.85,0.12,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3706
0.5,0.85,0.15,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3707
0.5,0.85,0.15,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3708
0.5,0.85,0.15,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3709
0.5,0.85,0.15,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3710
0.5,0.85,0.2,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3711
0.5,0.85,0.2,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3712
0.5,0.85,0.2,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3713
0.5,0.85,0.2,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3714
0.5,0.85,0.25,8.0,14.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3715
0.5,0.85,0.25,8.0,14.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3716
0.5,0.85,0.25,8.0,14.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3717
0.5,0.85,0.25,8.0,14.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4525,0.47,12.15,13.0,0.8788698156371325,0.4263698156371326,3718
0.5,0.85,0.08,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3719
0.5,0.85,0.08,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3720
0.5,0.85,0.1,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3721
0.5,0.85,0.1,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3722
0.5,0.85,0.12,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3723
0.5,0.85,0.12,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3724
0.5,0.85,0.15,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3725
0.5,0.85,0.15,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3726
0.5,0.85,0.2,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3727
0.5,0.85,0.2,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3728
0.5,0.85,0.25,6.0,14.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3729
0.5,0.85,0.25,6.0,14.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.45,0.47,11.8,12.5,0.8807025673659131,0.4307025673659132,3730
0.5,0.75,0.08,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3731
0.5,0.75,0.08,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3732
0.5,0.75,0.1,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3733
0.5,0.75,0.1,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3734
0.5,0.75,0.12,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3735
0.5,0.75,0.12,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3736
0.5,0.75,0.15,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3737
0.5,0.75,0.15,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3738
0.5,0.75,0.2,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3739
0.5,0.75,0.2,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3740
0.5,0.75,0.25,8.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3741
0.5,0.75,0.25,8.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43050000000000005,0.4599999999999999,10.7,10.5,0.8316579068307834,0.4011579068307835,3742
0.5,0.7,0.08,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3743
0.5,0.7,0.08,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3744
0.5,0.7,0.1,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3745
0.5,0.7,0.1,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3746
0.5,0.7,0.12,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3747
0.5,0.7,0.12,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3748
0.5,0.7,0.15,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3749
0.5,0.7,0.15,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3750
0.5,0.7,0.2,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3751
0.5,0.7,0.2,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3752
0.5,0.7,0.25,4.0,12.0,50.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3753
0.5,0.7,0.25,4.0,12.0,50.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.4445,0.47,9.95,10.0,0.8357122074456113,0.39121220744561136,3754
0.45,0.65,0.25,4.0,12.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.383,0.39,9.65,11.5,0.7763856130287075,0.39338561302870756,3755
0.45,0.65,0.25,4.0,12.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.383,0.39,9.65,11.5,0.7763856130287075,0.39338561302870756,3756
0.5,0.8,0.08,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3757
0.5,0.8,0.08,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3758
0.5,0.8,0.1,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3759
0.5,0.8,0.1,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3760
0.5,0.8,0.12,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3761
0.5,0.8,0.12,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3762
0.5,0.8,0.15,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3763
0.5,0.8,0.15,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3764
0.5,0.8,0.2,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3765
0.5,0.8,0.2,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3766
0.5,0.8,0.25,4.0,12.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3767
0.5,0.8,0.25,4.0,12.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.43450000000000005,0.46499999999999997,9.65,10.0,0.8518665598909108,0.41736655989091076,3768
0.5,0.65,0.2,8.0,10.0,0.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.42700000000000005,0.45499999999999996,9.4,10.0,0.799486513981879,0.372486513981879,3769
0.5,0.65,0.2,8.0,10.0,0.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.42700000000000005,0.45499999999999996,9.4,10.0,0.799486513981879,0.372486513981879,3770
0.5,0.6,0.2,6.0,10.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.44000000000000006,0.46499999999999997,8.8,9.5,0.795678751660436,0.355678751660436,3771
0.5,0.6,0.2,6.0,10.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.44000000000000006,0.46499999999999997,8.8,9.5,0.795678751660436,0.355678751660436,3772
0.5,0.65,0.08,6.0,10.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3773
0.5,0.65,0.08,6.0,10.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3774
0.5,0.65,0.1,6.0,10.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3775
0.5,0.65,0.1,6.0,10.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3776
0.5,0.65,0.12,6.0,10.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3777
0.5,0.65,0.12,6.0,10.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3778
0.5,0.65,0.15,6.0,10.0,25.0,0.0,1,False,False,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3779
0.5,0.65,0.15,6.0,10.0,25.0,0.0,1,False,True,20,99,0.20202020202020202,0.7,0.445,0.47,8.75,9.0,0.8094606041937291,0.36446060419372933,3780
0.5,0.8,0.08,6.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3781
0.5,0.8,0.08,6.0,14.0,100.0,0.0,1,False,True,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3782
0.5,0.8,0.08,8.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3783
0.5,0.8,0.08,8.0,14.0,100.0,0.0,1,False,True,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3784
0.5,0.8,0.1,6.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3785
0.5,0.8,0.1,6.0,14.0,100.0,0.0,1,False,True,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3786
0.5,0.8,0.1,8.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3787
0.5,0.8,0.1,8.0,14.0,100.0,0.0,1,False,True,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3788
0.5,0.8,0.12,6.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3789
0.5,0.8,0.12,6.0,14.0,100.0,0.0,1,False,True,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3790
0.5,0.8,0.12,8.0,14.0,100.0,0.0,1,False,False,10,99,0.10101010101010101,0.7,0.45099999999999996,0.46499999999999997,11.8,12.0,0.8736826619021196,0.4226826619021196,3791
