contract,candle_end_utc,yes_ask,yes_bid,no_ask
KXBTC15M-26AUG210830-30,2026-08-21 12:23:00+00:00,0.18,0.17,0.83
KXBTC15M-26AUG210830-30,2026-08-21 12:24:00+00:00,0.062,0.061,0.939
KXBTC15M-26AUG210830-30,2026-08-21 12:25:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG210830-30,2026-08-21 12:26:00+00:00,0.029,0.028,0.972
KXBTC15M-26AUG210830-30,2026-08-21 12:27:00+00:00,0.017,0.016,0.984
KXBTC15M-26AUG210830-30,2026-08-21 12:28:00+00:00,0.009,0.008,0.992
KXBTC15M-26AUG210830-30,2026-08-21 12:29:00+00:00,0.003,0.002,0.998
KXBTC15M-26AUG210830-30,2026-08-21 12:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210845-45,2026-08-21 12:31:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG210845-45,2026-08-21 12:32:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG210845-45,2026-08-21 12:33:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG210845-45,2026-08-21 12:34:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG210845-45,2026-08-21 12:35:00+00:00,0.48,0.46,0.54
KXBTC15M-26AUG210845-45,2026-08-21 12:36:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG210845-45,2026-08-21 12:37:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG210845-45,2026-08-21 12:38:00+00:00,0.915,0.914,0.0859999999999999
KXBTC15M-26AUG210845-45,2026-08-21 12:39:00+00:00,0.971,0.97,0.03
KXBTC15M-26AUG210845-45,2026-08-21 12:40:00+00:00,0.992,0.991,0.009
KXBTC15M-26AUG210845-45,2026-08-21 12:41:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG210845-45,2026-08-21 12:42:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG210845-45,2026-08-21 12:43:00+00:00,0.995,0.994,0.006
KXBTC15M-26AUG210845-45,2026-08-21 12:44:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG210845-45,2026-08-21 12:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210900-00,2026-08-21 12:46:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210900-00,2026-08-21 12:47:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG210900-00,2026-08-21 12:48:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210900-00,2026-08-21 12:49:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210900-00,2026-08-21 12:50:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG210900-00,2026-08-21 12:51:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG210900-00,2026-08-21 12:52:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG210900-00,2026-08-21 12:53:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG210900-00,2026-08-21 12:54:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG210900-00,2026-08-21 12:55:00+00:00,0.042,0.041,0.959
KXBTC15M-26AUG210900-00,2026-08-21 12:56:00+00:00,0.04,0.039,0.961
KXBTC15M-26AUG210900-00,2026-08-21 12:57:00+00:00,0.007,0.006,0.994
KXBTC15M-26AUG210900-00,2026-08-21 12:58:00+00:00,0.005,0.004,0.996
KXBTC15M-26AUG210900-00,2026-08-21 12:59:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG210900-00,2026-08-21 13:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210915-15,2026-08-21 13:01:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG210915-15,2026-08-21 13:02:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG210915-15,2026-08-21 13:03:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG210915-15,2026-08-21 13:04:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG210915-15,2026-08-21 13:05:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG210915-15,2026-08-21 13:06:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG210915-15,2026-08-21 13:07:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG210915-15,2026-08-21 13:08:00+00:00,0.86,0.84,0.16
KXBTC15M-26AUG210915-15,2026-08-21 13:09:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG210915-15,2026-08-21 13:10:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG210915-15,2026-08-21 13:11:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG210915-15,2026-08-21 13:12:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG210915-15,2026-08-21 13:13:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG210915-15,2026-08-21 13:14:00+00:00,0.019,0.018,0.982
KXBTC15M-26AUG210915-15,2026-08-21 13:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210930-30,2026-08-21 13:16:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG210930-30,2026-08-21 13:17:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210930-30,2026-08-21 13:18:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG210930-30,2026-08-21 13:19:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG210930-30,2026-08-21 13:20:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG210930-30,2026-08-21 13:21:00+00:00,0.11,0.1,0.9
KXBTC15M-26AUG210930-30,2026-08-21 13:22:00+00:00,0.07,0.069,0.931
KXBTC15M-26AUG210930-30,2026-08-21 13:23:00+00:00,0.087,0.086,0.914
KXBTC15M-26AUG210930-30,2026-08-21 13:24:00+00:00,0.045,0.044,0.956
KXBTC15M-26AUG210930-30,2026-08-21 13:25:00+00:00,0.094,0.093,0.907
KXBTC15M-26AUG210930-30,2026-08-21 13:26:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG210930-30,2026-08-21 13:27:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG210930-30,2026-08-21 13:28:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG210930-30,2026-08-21 13:29:00+00:00,0.021,0.019,0.981
KXBTC15M-26AUG210930-30,2026-08-21 13:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210945-45,2026-08-21 13:31:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG210945-45,2026-08-21 13:32:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG210945-45,2026-08-21 13:33:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG210945-45,2026-08-21 13:34:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG210945-45,2026-08-21 13:35:00+00:00,0.095,0.094,0.906
KXBTC15M-26AUG210945-45,2026-08-21 13:36:00+00:00,0.037,0.036,0.964
KXBTC15M-26AUG210945-45,2026-08-21 13:37:00+00:00,0.062,0.061,0.939
KXBTC15M-26AUG210945-45,2026-08-21 13:38:00+00:00,0.07,0.067,0.933
KXBTC15M-26AUG210945-45,2026-08-21 13:39:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG210945-45,2026-08-21 13:40:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG210945-45,2026-08-21 13:41:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG210945-45,2026-08-21 13:42:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210945-45,2026-08-21 13:43:00+00:00,0.953,0.952,0.048
KXBTC15M-26AUG210945-45,2026-08-21 13:44:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG210945-45,2026-08-21 13:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211000-00,2026-08-21 13:46:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG211000-00,2026-08-21 13:47:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG211000-00,2026-08-21 13:48:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG211000-00,2026-08-21 13:49:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG211000-00,2026-08-21 13:50:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG211000-00,2026-08-21 13:51:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG211000-00,2026-08-21 13:52:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211000-00,2026-08-21 13:53:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG211000-00,2026-08-21 13:54:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG211000-00,2026-08-21 13:55:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG211000-00,2026-08-21 13:56:00+00:00,0.68,0.67,0.3299999999999999
KXBTC15M-26AUG211000-00,2026-08-21 13:57:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG211000-00,2026-08-21 13:58:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG211000-00,2026-08-21 13:59:00+00:00,0.11,0.1,0.9
KXBTC15M-26AUG211000-00,2026-08-21 14:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211015-15,2026-08-21 14:01:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG211015-15,2026-08-21 14:02:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG211015-15,2026-08-21 14:03:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG211015-15,2026-08-21 14:04:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG211015-15,2026-08-21 14:05:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG211015-15,2026-08-21 14:06:00+00:00,0.18,0.17,0.83
KXBTC15M-26AUG211015-15,2026-08-21 14:07:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG211015-15,2026-08-21 14:08:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG211015-15,2026-08-21 14:09:00+00:00,0.19,0.18,0.8200000000000001
KXBTC15M-26AUG211015-15,2026-08-21 14:10:00+00:00,0.07,0.069,0.931
KXBTC15M-26AUG211015-15,2026-08-21 14:11:00+00:00,0.087,0.086,0.914
KXBTC15M-26AUG211015-15,2026-08-21 14:12:00+00:00,0.032,0.031,0.969
KXBTC15M-26AUG211015-15,2026-08-21 14:13:00+00:00,0.003,0.002,0.998
KXBTC15M-26AUG211015-15,2026-08-21 14:14:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG211015-15,2026-08-21 14:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211030-30,2026-08-21 14:16:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG211030-30,2026-08-21 14:17:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG211030-30,2026-08-21 14:18:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211030-30,2026-08-21 14:19:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG211030-30,2026-08-21 14:20:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG211030-30,2026-08-21 14:21:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG211030-30,2026-08-21 14:22:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG211030-30,2026-08-21 14:23:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG211030-30,2026-08-21 14:24:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG211030-30,2026-08-21 14:25:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG211030-30,2026-08-21 14:26:00+00:00,0.958,0.953,0.047
KXBTC15M-26AUG211030-30,2026-08-21 14:27:00+00:00,0.98,0.979,0.021
KXBTC15M-26AUG211030-30,2026-08-21 14:28:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG211030-30,2026-08-21 14:29:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG211030-30,2026-08-21 14:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211045-45,2026-08-21 14:31:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG211045-45,2026-08-21 14:32:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211045-45,2026-08-21 14:33:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG211045-45,2026-08-21 14:34:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG211045-45,2026-08-21 14:35:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG211045-45,2026-08-21 14:36:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG211045-45,2026-08-21 14:37:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG211045-45,2026-08-21 14:38:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG211045-45,2026-08-21 14:39:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG211045-45,2026-08-21 14:40:00+00:00,0.11,0.1,0.9
KXBTC15M-26AUG211045-45,2026-08-21 14:41:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG211045-45,2026-08-21 14:42:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG211045-45,2026-08-21 14:43:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG211045-45,2026-08-21 14:44:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG211045-45,2026-08-21 14:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211100-00,2026-08-21 14:46:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG211100-00,2026-08-21 14:47:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG211100-00,2026-08-21 14:48:00+00:00,0.78,0.77,0.2299999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:49:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG211100-00,2026-08-21 14:50:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG211100-00,2026-08-21 14:51:00+00:00,0.911,0.91,0.0899999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:52:00+00:00,0.924,0.923,0.0769999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:53:00+00:00,0.925,0.924,0.0759999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:54:00+00:00,0.91,0.909,0.0909999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:55:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211100-00,2026-08-21 14:56:00+00:00,0.907,0.906,0.0939999999999999
KXBTC15M-26AUG211100-00,2026-08-21 14:57:00+00:00,0.992,0.99,0.01
KXBTC15M-26AUG211100-00,2026-08-21 14:58:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG211100-00,2026-08-21 14:59:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG211100-00,2026-08-21 15:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211115-15,2026-08-21 15:01:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG211115-15,2026-08-21 15:02:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG211115-15,2026-08-21 15:03:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211115-15,2026-08-21 15:04:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG211115-15,2026-08-21 15:05:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG211115-15,2026-08-21 15:06:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG211115-15,2026-08-21 15:07:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG211115-15,2026-08-21 15:08:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG211115-15,2026-08-21 15:09:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG211115-15,2026-08-21 15:10:00+00:00,0.968,0.966,0.034
KXBTC15M-26AUG211115-15,2026-08-21 15:11:00+00:00,0.964,0.963,0.037
KXBTC15M-26AUG211115-15,2026-08-21 15:12:00+00:00,0.988,0.987,0.013
KXBTC15M-26AUG211115-15,2026-08-21 15:13:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG211115-15,2026-08-21 15:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211115-15,2026-08-21 15:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211130-30,2026-08-21 15:16:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG211130-30,2026-08-21 15:17:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG211130-30,2026-08-21 15:18:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG211130-30,2026-08-21 15:19:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG211130-30,2026-08-21 15:20:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG211130-30,2026-08-21 15:21:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG211130-30,2026-08-21 15:22:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG211130-30,2026-08-21 15:23:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG211130-30,2026-08-21 15:24:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG211130-30,2026-08-21 15:25:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG211130-30,2026-08-21 15:26:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211130-30,2026-08-21 15:27:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG211130-30,2026-08-21 15:28:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG211130-30,2026-08-21 15:29:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG211130-30,2026-08-21 15:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211145-45,2026-08-21 15:31:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211145-45,2026-08-21 15:32:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG211145-45,2026-08-21 15:33:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG211145-45,2026-08-21 15:34:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG211145-45,2026-08-21 15:35:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG211145-45,2026-08-21 15:36:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG211145-45,2026-08-21 15:37:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG211145-45,2026-08-21 15:38:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG211145-45,2026-08-21 15:39:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG211145-45,2026-08-21 15:40:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG211145-45,2026-08-21 15:41:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG211145-45,2026-08-21 15:42:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG211145-45,2026-08-21 15:43:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG211145-45,2026-08-21 15:44:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG211145-45,2026-08-21 15:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211200-00,2026-08-21 15:46:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG211200-00,2026-08-21 15:47:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG211200-00,2026-08-21 15:48:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG211200-00,2026-08-21 15:49:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG211200-00,2026-08-21 15:50:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG211200-00,2026-08-21 15:51:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG211200-00,2026-08-21 15:52:00+00:00,0.37,0.35,0.65
KXBTC15M-26AUG211200-00,2026-08-21 15:53:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG211200-00,2026-08-21 15:54:00+00:00,0.12,0.11,0.89
KXBTC15M-26AUG211200-00,2026-08-21 15:55:00+00:00,0.052,0.051,0.949
KXBTC15M-26AUG211200-00,2026-08-21 15:56:00+00:00,0.021,0.02,0.98
KXBTC15M-26AUG211200-00,2026-08-21 15:57:00+00:00,0.01,0.008,0.992
KXBTC15M-26AUG211200-00,2026-08-21 15:58:00+00:00,0.003,0.002,0.998
KXBTC15M-26AUG211200-00,2026-08-21 15:59:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211200-00,2026-08-21 16:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211215-15,2026-08-21 16:01:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG211215-15,2026-08-21 16:02:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG211215-15,2026-08-21 16:03:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG211215-15,2026-08-21 16:04:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG211215-15,2026-08-21 16:05:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG211215-15,2026-08-21 16:06:00+00:00,0.23,0.22,0.78
KXBTC15M-26AUG211215-15,2026-08-21 16:07:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG211215-15,2026-08-21 16:08:00+00:00,0.063,0.062,0.938
KXBTC15M-26AUG211215-15,2026-08-21 16:09:00+00:00,0.056,0.055,0.945
KXBTC15M-26AUG211215-15,2026-08-21 16:10:00+00:00,0.053,0.052,0.948
KXBTC15M-26AUG211215-15,2026-08-21 16:11:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG211215-15,2026-08-21 16:12:00+00:00,0.016,0.015,0.985
KXBTC15M-26AUG211215-15,2026-08-21 16:13:00+00:00,0.012,0.011,0.989
KXBTC15M-26AUG211215-15,2026-08-21 16:14:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211215-15,2026-08-21 16:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211230-30,2026-08-21 16:16:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG211230-30,2026-08-21 16:17:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG211230-30,2026-08-21 16:18:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG211230-30,2026-08-21 16:19:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG211230-30,2026-08-21 16:20:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211230-30,2026-08-21 16:21:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG211230-30,2026-08-21 16:22:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211230-30,2026-08-21 16:23:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211230-30,2026-08-21 16:24:00+00:00,0.965,0.964,0.036
KXBTC15M-26AUG211230-30,2026-08-21 16:25:00+00:00,0.976,0.975,0.025
KXBTC15M-26AUG211230-30,2026-08-21 16:26:00+00:00,0.976,0.974,0.026
KXBTC15M-26AUG211230-30,2026-08-21 16:27:00+00:00,0.99,0.989,0.011
KXBTC15M-26AUG211230-30,2026-08-21 16:28:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211230-30,2026-08-21 16:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211230-30,2026-08-21 16:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211245-45,2026-08-21 16:31:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG211245-45,2026-08-21 16:32:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG211245-45,2026-08-21 16:33:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG211245-45,2026-08-21 16:34:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG211245-45,2026-08-21 16:35:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG211245-45,2026-08-21 16:36:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG211245-45,2026-08-21 16:37:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG211245-45,2026-08-21 16:38:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG211245-45,2026-08-21 16:39:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG211245-45,2026-08-21 16:40:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG211245-45,2026-08-21 16:41:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG211245-45,2026-08-21 16:42:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG211245-45,2026-08-21 16:43:00+00:00,0.082,0.081,0.919
KXBTC15M-26AUG211245-45,2026-08-21 16:44:00+00:00,0.19,0.18,0.8200000000000001
KXBTC15M-26AUG211245-45,2026-08-21 16:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG211300-00,2026-08-21 16:46:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG211300-00,2026-08-21 16:47:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG211300-00,2026-08-21 16:48:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG211300-00,2026-08-21 16:49:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG211300-00,2026-08-21 16:50:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG211300-00,2026-08-21 16:51:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211300-00,2026-08-21 16:52:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211300-00,2026-08-21 16:53:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG211300-00,2026-08-21 16:54:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG211300-00,2026-08-21 16:55:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG211300-00,2026-08-21 16:56:00+00:00,0.925,0.924,0.0759999999999999
KXBTC15M-26AUG211300-00,2026-08-21 16:57:00+00:00,0.987,0.986,0.014
KXBTC15M-26AUG211300-00,2026-08-21 16:58:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG211300-00,2026-08-21 16:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211300-00,2026-08-21 17:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211315-15,2026-08-21 17:01:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG211315-15,2026-08-21 17:02:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG211315-15,2026-08-21 17:03:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG211315-15,2026-08-21 17:04:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211315-15,2026-08-21 17:05:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG211315-15,2026-08-21 17:06:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG211315-15,2026-08-21 17:07:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG211315-15,2026-08-21 17:08:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG211315-15,2026-08-21 17:09:00+00:00,0.922,0.921,0.0789999999999999
KXBTC15M-26AUG211315-15,2026-08-21 17:10:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG211315-15,2026-08-21 17:11:00+00:00,0.905,0.904,0.0959999999999999
KXBTC15M-26AUG211315-15,2026-08-21 17:12:00+00:00,0.955,0.954,0.046
KXBTC15M-26AUG211315-15,2026-08-21 17:13:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG211315-15,2026-08-21 17:14:00+00:00,0.96,0.956,0.044
KXBTC15M-26AUG211315-15,2026-08-21 17:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG211330-30,2026-08-21 17:16:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG211330-30,2026-08-21 17:17:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG211330-30,2026-08-21 17:18:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG211330-30,2026-08-21 17:19:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG211330-30,2026-08-21 17:20:00+00:00,0.17,0.16,0.84
