timestamp_utc,contract,side,side_num,seconds_left,minutes_left,side_ask,side_bid,side_spread,quote_advantage,btc_gap_side,abs_btc_gap,btc_move_5s_side,btc_move_15s_side,btc_move_30s_side,btc_move_60s_side,btc_move_120s_side,ask_move_5s,ask_move_15s,ask_move_30s,ask_move_60s,ask_move_120s,recent_low_30s,recent_low_60s,recent_low_120s,recent_high_30s,recent_high_60s,recent_high_120s,bounce_from_60s_low,drawdown_from_60s_high,side_fair,side_edge,fair_move_5s_side,fair_move_15s_side,fair_move_30s_side,brti_gap_side,brti_minus_coinbase_side,brti_age_seconds,brti_agrees_side,result,final_up,correct
2026-09-03 11:39:55.030409+00:00,KXBTC15M-26SEP030745-45,DOWN,0,304.97,5.082833333333334,0.37,0.36,0.01,0.27,-22.24000000000524,22.24000000000524,-13.309999999997672,-15.589999999996508,-35.35000000000582,-45.83999999999651,-45.80999999999767,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999,-0.24,-0.14,0.37,0.37,0.37,0.48,0.61,0.61,0.0,0.24,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:00.014827+00:00,KXBTC15M-26SEP030745-45,DOWN,0,299.99,4.999833333333333,0.37,0.36,0.01,0.27,-24.610000000000586,24.610000000000586,-13.05000000000291,-15.679999999993017,-27.67999999999301,-48.20999999999185,-48.179999999993015,0.0,-0.1099999999999999,-0.1099999999999999,-0.24,-0.14,0.37,0.37,0.37,0.48,0.61,0.61,0.0,0.24,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:05.032806+00:00,KXBTC15M-26SEP030745-45,DOWN,0,294.97,4.916166666666667,0.37,0.36,0.01,0.27,-21.98000000001048,21.98000000001048,2.6299999999901047,-13.05000000000291,-25.05000000000291,-34.330000000001746,-45.560000000012224,0.0,-0.1099999999999999,-0.1099999999999999,-0.24,-0.14,0.37,0.37,0.37,0.48,0.61,0.61,0.0,0.24,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:10.013432+00:00,KXBTC15M-26SEP030745-45,DOWN,0,289.99,4.833166666666667,0.37,0.36,0.01,0.27,-24.75,24.75,-0.1399999999994179,-13.190000000002328,-18.09999999999127,-37.09999999999127,-48.33000000000175,0.0,0.0,-0.1099999999999999,-0.24,-0.14,0.37,0.37,0.37,0.48,0.61,0.61,0.0,0.24,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:15.032794+00:00,KXBTC15M-26SEP030745-45,DOWN,0,284.97,4.7495,0.37,0.36,0.01,0.27,-18.580000000001743,18.580000000001743,6.169999999998254,6.029999999998836,-9.64999999999418,-22.380000000004657,-38.86000000000058,0.0,0.0,-0.1099999999999999,-0.24,-0.14,0.37,0.37,0.37,0.37,0.48,0.61,0.0,0.1099999999999999,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:20.035831+00:00,KXBTC15M-26SEP030745-45,DOWN,0,279.96,4.6659999999999995,0.37,0.36,0.01,0.27,-8.930000000007567,8.930000000007567,9.64999999999418,13.05000000000291,-0.0,-22.04000000000815,-21.27999999999884,0.0,0.0,-0.1099999999999999,-0.1099999999999999,-0.24,0.37,0.37,0.37,0.37,0.48,0.61,0.0,0.1099999999999999,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:25.012169+00:00,KXBTC15M-26SEP030745-45,DOWN,0,274.99,4.583166666666667,0.37,0.36,0.01,0.27,-14.589999999996508,14.589999999996508,3.990000000005239,7.39000000001397,-3.029999999998836,-27.69999999999709,-26.939999999987776,0.0,0.0,0.0,-0.1099999999999999,-0.24,0.37,0.37,0.37,0.37,0.48,0.61,0.0,0.1099999999999999,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:30.014767+00:00,KXBTC15M-26SEP030745-45,DOWN,0,269.99,4.499833333333333,0.37,0.36,0.01,0.27,-26.66000000000349,26.66000000000349,-12.070000000006983,-1.9100000000034925,-4.419999999998254,-29.729999999995925,-39.00999999999476,0.0,0.0,0.0,-0.1099999999999999,-0.24,0.37,0.37,0.37,0.37,0.48,0.61,0.0,0.1099999999999999,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:35.061107+00:00,KXBTC15M-26SEP030745-45,DOWN,0,264.94,4.415666666666667,0.48,0.47,0.01,0.050000000000000044,-38.15000000000873,38.15000000000873,-11.49000000000524,-29.220000000001164,-16.169999999998254,-31.5,-50.5,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0,-0.13,0.37,0.37,0.37,0.48,0.48,0.61,0.1099999999999999,0.0,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:40.015463+00:00,KXBTC15M-26SEP030745-45,DOWN,0,259.98,4.333,0.48,0.47,0.01,0.050000000000000044,-39.79000000000815,39.79000000000815,-13.130000000004657,-25.20000000001164,-15.040000000008147,-33.13999999999942,-63.79000000000815,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0,-0.13,0.37,0.37,0.37,0.48,0.48,0.61,0.1099999999999999,0.0,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:45.013666+00:00,KXBTC15M-26SEP030745-45,DOWN,0,254.99,4.249833333333333,0.48,0.47,0.01,0.050000000000000044,-29.79000000000815,29.79000000000815,8.360000000000582,-15.200000000011642,-5.040000000008149,-20.860000000000586,-53.40000000000873,0.0,0.1099999999999999,0.1099999999999999,0.0,-0.13,0.37,0.37,0.37,0.48,0.48,0.61,0.1099999999999999,0.0,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:50.035847+00:00,KXBTC15M-26SEP030745-45,DOWN,0,249.96,4.166,0.48,0.47,0.01,0.050000000000000044,-25.02999999999884,25.02999999999884,4.760000000009313,1.6300000000046566,-16.09999999999127,-16.09999999999127,-48.63999999999942,0.0,0.1099999999999999,0.1099999999999999,0.0,-0.13,0.37,0.37,0.37,0.48,0.48,0.61,0.1099999999999999,0.0,,,,,,,,,0.0,yes,1,0
2026-09-03 11:40:55.013285+00:00,KXBTC15M-26SEP030745-45,DOWN,0,244.99,4.083166666666667,0.48,0.47,0.01,0.050000000000000044,-18.680000000007567,18.680000000007567,11.110000000000582,19.470000000001164,-4.09000000001106,-7.120000000009895,-42.27999999999884,0.0,0.0,0.1099999999999999,0.1099999999999999,-0.13,0.37,0.37,0.37,0.48,0.48,0.61,0.1099999999999999,0.0,,,,,,,,,0.0,yes,1,0
2026-09-03 11:50:00.240793+00:00,KXBTC15M-26SEP030800-00,UP,1,599.76,9.996,0.3,0.29,0.01,0.41,-48.86000000000058,48.86000000000058,1.2299999999959257,1.2299999999959257,4.5,4.339999999996508,-48.80000000000291,0.0,0.0,-0.02,-0.14,-0.31,0.3,0.3,0.3,0.32,0.44,0.61,0.0,0.14,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:05.267646+00:00,KXBTC15M-26SEP030800-00,UP,1,594.73,9.912166666666668,0.3,0.29,0.01,0.41,-46.2100000000064,46.2100000000064,2.6499999999941792,3.8799999999901047,11.389999999999418,7.0,-44.27999999999884,0.0,0.0,0.0,-0.02,-0.22,0.3,0.3,0.3,0.3,0.32,0.52,0.0,0.02,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:10.242340+00:00,KXBTC15M-26SEP030800-00,UP,1,589.76,9.829333333333333,0.3,0.29,0.01,0.41,-46.18000000000757,46.18000000000757,2.679999999993015,3.909999999988941,11.419999999998254,7.029999999998836,-33.23000000001048,0.0,0.0,0.0,-0.02,-0.22,0.3,0.3,0.3,0.3,0.32,0.52,0.0,0.02,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:15.242665+00:00,KXBTC15M-26SEP030800-00,UP,1,584.76,9.746,0.3,0.29,0.01,0.41,-46.18000000000757,46.18000000000757,0.0,2.679999999993015,3.909999999988941,12.269999999989524,-33.23000000001048,0.0,0.0,0.0,-0.02,-0.22,0.3,0.3,0.3,0.3,0.32,0.52,0.0,0.02,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:20.264984+00:00,KXBTC15M-26SEP030800-00,UP,1,579.74,9.662333333333333,0.32,0.31,0.01,0.36999999999999994,-34.520000000004075,34.520000000004075,11.660000000003492,14.339999999996508,15.569999999992431,26.20999999999185,-7.410000000003492,0.02,0.02,0.02,0.0,-0.2,0.3,0.3,0.3,0.32,0.32,0.52,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:25.244050+00:00,KXBTC15M-26SEP030800-00,UP,1,574.76,9.579333333333333,0.32,0.31,0.01,0.36999999999999994,-31.24000000000524,31.24000000000524,14.940000000002328,14.940000000002328,18.84999999999127,29.489999999990687,-2.3300000000017462,0.02,0.02,0.02,0.0,-0.2,0.3,0.3,0.3,0.32,0.32,0.52,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:30.242824+00:00,KXBTC15M-26SEP030800-00,UP,1,569.76,9.496,0.32,0.31,0.01,0.36999999999999994,-31.24000000000524,31.24000000000524,3.279999999998836,14.940000000002328,17.619999999995343,26.70999999999185,-2.3300000000017462,0.0,0.02,0.02,0.0,-0.2,0.3,0.3,0.3,0.32,0.32,0.52,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:35.268744+00:00,KXBTC15M-26SEP030800-00,UP,1,564.73,9.412166666666668,0.32,0.31,0.01,0.36999999999999994,-25.19999999999709,25.19999999999709,6.040000000008149,9.320000000006983,21.010000000009317,32.40000000000873,5.540000000008149,0.0,0.0,0.02,0.02,-0.12,0.3,0.3,0.3,0.32,0.32,0.44,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:40.242417+00:00,KXBTC15M-26SEP030800-00,UP,1,559.76,9.329333333333333,0.32,0.31,0.01,0.36999999999999994,-22.710000000006403,22.710000000006403,8.529999999998836,11.809999999997672,23.470000000001164,34.88999999999942,14.970000000001164,0.0,0.0,0.02,0.02,-0.12,0.3,0.3,0.3,0.32,0.32,0.44,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:45.284740+00:00,KXBTC15M-26SEP030800-00,UP,1,554.72,9.245333333333333,0.32,0.31,0.01,0.36999999999999994,-21.389999999999414,21.389999999999414,1.320000000006985,9.85000000000582,24.79000000000815,28.69999999999709,23.02999999999884,0.0,0.0,0.02,0.02,-0.12,0.32,0.3,0.3,0.32,0.32,0.44,0.02,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:50.295229+00:00,KXBTC15M-26SEP030800-00,UP,1,549.7,9.161666666666667,0.42,0.41,0.01,0.16999999999999998,-45.19999999999709,45.19999999999709,-23.80999999999767,-20.0,-10.679999999993017,4.889999999999418,-0.7799999999988358,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.12,-0.02,0.32,0.3,0.3,0.42,0.42,0.44,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:50:55.245638+00:00,KXBTC15M-26SEP030800-00,UP,1,544.75,9.079166666666667,0.42,0.41,0.01,0.16999999999999998,-53.19000000000233,53.19000000000233,-31.80000000000291,-30.479999999995925,-21.94999999999709,-3.1000000000058208,0.0099999999947613,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.12,-0.02,0.32,0.3,0.3,0.42,0.42,0.44,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:00.261431+00:00,KXBTC15M-26SEP030800-00,UP,1,539.74,8.995666666666667,0.42,0.41,0.01,0.16999999999999998,-53.19000000000233,53.19000000000233,0.0,-30.479999999995925,-21.94999999999709,-4.330000000001746,0.0200000000040745,0.0,0.0999999999999999,0.0999999999999999,0.12,-0.02,0.32,0.3,0.3,0.42,0.42,0.42,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:05.251655+00:00,KXBTC15M-26SEP030800-00,UP,1,534.75,8.9125,0.42,0.41,0.01,0.16999999999999998,-37.11000000000058,37.11000000000058,16.080000000001746,-15.720000000001164,-5.869999999995343,11.75,16.10000000000582,0.0,0.0999999999999999,0.0999999999999999,0.12,-0.02,0.32,0.3,0.3,0.42,0.42,0.42,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:10.252996+00:00,KXBTC15M-26SEP030800-00,UP,1,529.75,8.829166666666667,0.42,0.41,0.01,0.16999999999999998,-36.52999999999884,36.52999999999884,0.5800000000017462,16.660000000003492,-13.819999999992431,9.650000000008731,16.660000000003492,0.0,0.0,0.0999999999999999,0.12,0.0999999999999999,0.32,0.3,0.3,0.42,0.42,0.42,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:15.241710+00:00,KXBTC15M-26SEP030800-00,UP,1,524.76,8.746,0.42,0.41,0.01,0.16999999999999998,-36.52000000000408,36.52000000000408,0.5899999999965075,16.669999999998254,-13.809999999997672,9.660000000003492,21.92999999999301,0.0,0.0,0.0999999999999999,0.12,0.0999999999999999,0.32,0.3,0.3,0.42,0.42,0.42,0.12,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:20.278404+00:00,KXBTC15M-26SEP030800-00,UP,1,519.72,8.662,0.35,0.34,0.0099999999999999,0.31000000000000005,-29.30999999999767,29.30999999999767,7.210000000006403,7.80000000000291,-7.919999999998254,5.210000000006403,31.419999999998254,-0.07,-0.07,0.0299999999999999,0.0299999999999999,0.0299999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:25.243820+00:00,KXBTC15M-26SEP030800-00,UP,1,514.76,8.579333333333333,0.35,0.34,0.0099999999999999,0.31000000000000005,-29.30000000000291,29.30000000000291,7.220000000001164,7.809999999997672,15.89999999999418,5.220000000001164,31.42999999999301,-0.07,-0.07,-0.07,0.0299999999999999,0.0299999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:30.251578+00:00,KXBTC15M-26SEP030800-00,UP,1,509.75,8.495833333333334,0.35,0.34,0.0099999999999999,0.31000000000000005,-29.30000000000291,29.30000000000291,0.0,7.220000000001164,23.889999999999414,1.9400000000023283,28.64999999999418,0.0,-0.07,-0.07,0.0299999999999999,0.0299999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:35.279387+00:00,KXBTC15M-26SEP030800-00,UP,1,504.72,8.412,0.35,0.34,0.0099999999999999,0.31000000000000005,-26.44999999999709,26.44999999999709,2.8500000000058208,2.860000000000582,10.660000000003492,-1.25,31.15000000000873,0.0,0.0,-0.07,0.0299999999999999,0.0499999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:40.244103+00:00,KXBTC15M-26SEP030800-00,UP,1,499.76,8.329333333333333,0.35,0.34,0.0099999999999999,0.31000000000000005,-24.889999999999414,24.889999999999414,4.4100000000034925,4.4100000000034925,12.220000000001164,-2.179999999993015,25.19999999999709,0.0,0.0,-0.07,0.0299999999999999,0.0499999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:45.241079+00:00,KXBTC15M-26SEP030800-00,UP,1,494.76,8.246,0.35,0.34,0.0099999999999999,0.31000000000000005,-26.970000000001164,26.970000000001164,-0.5200000000040745,2.3300000000017462,9.559999999997672,-4.259999999994761,23.119999999995343,0.0,0.0,-0.07,0.0299999999999999,0.0499999999999999,0.35,0.32,0.3,0.42,0.42,0.42,0.0299999999999999,0.07,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:50.270882+00:00,KXBTC15M-26SEP030800-00,UP,1,489.73,8.162166666666668,0.41,0.4,0.0099999999999999,0.19,-15.210000000006405,15.210000000006405,11.75999999999476,14.089999999996508,21.30999999999767,6.179999999993015,34.879999999990105,0.06,0.06,-0.01,0.0899999999999999,0.1099999999999999,0.35,0.35,0.3,0.41,0.42,0.42,0.06,0.01,,,,,,,,,0.0,yes,1,1
2026-09-03 11:51:55.244891+00:00,KXBTC15M-26SEP030800-00,UP,1,484.76,8.079333333333333,0.41,0.4,0.0099999999999999,0.19,-15.210000000006405,15.210000000006405,11.75999999999476,9.679999999993017,14.089999999996508,29.989999999990687,34.879999999990105,0.06,0.06,0.06,-0.01,0.1099999999999999,0.35,0.35,0.3,0.41,0.42,0.42,0.06,0.01,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:00.251215+00:00,KXBTC15M-26SEP030800-00,UP,1,479.75,7.995833333333334,0.41,0.4,0.0099999999999999,0.19,-18.610000000000586,18.610000000000586,-3.3999999999941792,8.360000000000582,10.690000000002328,34.580000000001746,30.25,0.0,0.06,0.06,-0.01,0.1099999999999999,0.35,0.35,0.3,0.41,0.42,0.42,0.06,0.01,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:05.266282+00:00,KXBTC15M-26SEP030800-00,UP,1,474.73,7.912166666666667,0.41,0.4,0.0099999999999999,0.19,-3.180000000007567,3.180000000007567,15.429999999993017,23.7899999999936,26.119999999995343,33.929999999993015,45.679999999993015,0.0,0.06,0.06,-0.01,0.1099999999999999,0.35,0.35,0.3,0.41,0.42,0.42,0.06,0.01,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:10.250528+00:00,KXBTC15M-26SEP030800-00,UP,1,469.75,7.829166666666667,0.41,0.4,0.0099999999999999,0.19,-3.1900000000023283,3.1900000000023283,15.419999999998254,12.020000000004076,21.69999999999709,33.919999999998254,42.99000000000524,0.0,0.0,0.06,-0.01,0.1099999999999999,0.35,0.35,0.3,0.41,0.42,0.42,0.06,0.01,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:15.244541+00:00,KXBTC15M-26SEP030800-00,UP,1,464.76,7.7459999999999996,0.41,0.4,0.0099999999999999,0.19,-13.389999999999418,13.389999999999418,-10.209999999991853,1.820000000006985,13.580000000001746,23.130000000004657,32.79000000000815,0.0,0.0,0.06,-0.01,0.1099999999999999,0.41,0.35,0.32,0.41,0.41,0.42,0.06,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:20.263327+00:00,KXBTC15M-26SEP030800-00,UP,1,459.74,7.662333333333334,0.41,0.4,0.0099999999999999,0.19,-21.080000000001743,21.080000000001743,-7.690000000002328,-2.470000000001164,5.889999999999418,15.440000000002328,25.10000000000582,0.0,0.0,0.06,-0.01,0.1099999999999999,0.41,0.35,0.32,0.41,0.41,0.42,0.06,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:25.246839+00:00,KXBTC15M-26SEP030800-00,UP,1,454.75,7.579166666666667,0.41,0.4,0.0099999999999999,0.19,-12.729999999995924,12.729999999995924,0.6600000000034925,-9.549999999988358,2.4800000000104774,16.570000000006985,18.510000000009317,0.0,0.0,0.0,0.06,0.0899999999999999,0.41,0.35,0.32,0.41,0.41,0.42,0.06,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:30.275772+00:00,KXBTC15M-26SEP030800-00,UP,1,449.72,7.495333333333334,0.41,0.4,0.0099999999999999,0.19,-18.75,18.75,-6.0200000000040745,-5.360000000000582,-0.1399999999994179,10.55000000000291,12.49000000000524,0.0,0.0,0.0,0.06,0.0899999999999999,0.41,0.35,0.32,0.41,0.41,0.42,0.06,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:35.287320+00:00,KXBTC15M-26SEP030800-00,UP,1,444.71,7.411833333333333,0.45,0.44,0.01,0.11000000000000004,-12.860000000000582,12.860000000000582,5.889999999999418,8.220000000001164,-9.679999999993017,13.589999999996508,12.339999999996508,0.04,0.04,0.04,0.1,0.13,0.41,0.35,0.32,0.45,0.45,0.45,0.1,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:40.246622+00:00,KXBTC15M-26SEP030800-00,UP,1,439.75,7.329166666666667,0.45,0.44,0.01,0.11000000000000004,-12.860000000000582,12.860000000000582,5.889999999999418,8.220000000001164,-9.679999999993017,12.029999999998836,9.85000000000582,0.04,0.04,0.04,0.1,0.13,0.41,0.35,0.32,0.45,0.45,0.45,0.1,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:45.250700+00:00,KXBTC15M-26SEP030800-00,UP,1,434.75,7.245833333333334,0.45,0.44,0.01,0.11000000000000004,-12.860000000000582,12.860000000000582,0.0,-0.1300000000046566,0.5299999999988358,14.110000000000582,9.85000000000582,0.0,0.04,0.04,0.1,0.13,0.41,0.41,0.32,0.45,0.45,0.45,0.04,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:50.282299+00:00,KXBTC15M-26SEP030800-00,UP,1,429.72,7.162000000000001,0.45,0.44,0.01,0.11000000000000004,-10.610000000000582,10.610000000000582,2.25,8.139999999999418,10.470000000001164,4.600000000005821,10.779999999998836,0.0,0.04,0.04,0.04,0.13,0.41,0.41,0.35,0.45,0.45,0.45,0.04,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:52:55.256422+00:00,KXBTC15M-26SEP030800-00,UP,1,424.74,7.079,0.45,0.44,0.01,0.11000000000000004,-2.2700000000040745,2.2700000000040745,10.589999999996508,10.589999999996508,10.459999999991853,12.940000000002328,50.919999999998254,0.0,0.0,0.04,0.04,0.03,0.41,0.41,0.35,0.45,0.45,0.45,0.04,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:00.253080+00:00,KXBTC15M-26SEP030800-00,UP,1,419.75,6.995833333333334,0.45,0.44,0.01,0.11000000000000004,-3.2700000000040745,3.2700000000040745,7.3399999999965075,9.589999999996508,9.459999999991853,15.339999999996508,49.919999999998254,0.0,0.0,0.04,0.04,0.03,0.41,0.41,0.35,0.45,0.45,0.45,0.04,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:05.283352+00:00,KXBTC15M-26SEP030800-00,UP,1,414.72,6.912000000000001,0.49,0.48,0.01,0.030000000000000027,-4.710000000006403,4.710000000006403,-1.4400000000023283,5.899999999994179,14.039999999993595,-1.5299999999988358,32.39999999999418,0.0399999999999999,0.0399999999999999,0.08,0.08,0.07,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:10.248158+00:00,KXBTC15M-26SEP030800-00,UP,1,409.75,6.829166666666667,0.49,0.48,0.01,0.030000000000000027,-3.2700000000040745,3.2700000000040745,0.0,7.3399999999965075,9.589999999996508,-0.0899999999965075,33.83999999999651,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.08,0.07,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:15.244943+00:00,KXBTC15M-26SEP030800-00,UP,1,404.76,6.7459999999999996,0.49,0.48,0.01,0.030000000000000027,-14.710000000006405,14.710000000006405,-10.0,-12.440000000002328,-1.8500000000058208,-1.320000000006985,21.80999999999767,0.0,0.0399999999999999,0.0399999999999999,0.08,0.07,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:20.268752+00:00,KXBTC15M-26SEP030800-00,UP,1,399.73,6.662166666666667,0.49,0.48,0.01,0.030000000000000027,-10.440000000002328,10.440000000002328,4.2700000000040745,-7.169999999998254,2.4199999999982538,10.639999999999418,26.080000000001743,0.0,0.0399999999999999,0.0399999999999999,0.08,0.07,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:25.251219+00:00,KXBTC15M-26SEP030800-00,UP,1,394.75,6.579166666666667,0.49,0.48,0.01,0.030000000000000027,-10.440000000002328,10.440000000002328,4.2700000000040745,-7.169999999998254,0.1699999999982537,2.289999999993597,18.860000000000586,0.0,0.0,0.0399999999999999,0.08,0.14,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:30.247707+00:00,KXBTC15M-26SEP030800-00,UP,1,389.75,6.495833333333334,0.49,0.48,0.01,0.030000000000000027,-5.029999999998836,5.029999999998836,5.4100000000034925,9.680000000007569,-2.7599999999947613,7.69999999999709,24.270000000004075,0.0,0.0,0.0399999999999999,0.08,0.14,0.45,0.41,0.35,0.49,0.49,0.49,0.08,0.0,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:35.256918+00:00,KXBTC15M-26SEP030800-00,UP,1,384.74,6.412333333333334,0.46,0.45,0.01,0.09000000000000002,-9.540000000008147,9.540000000008147,-4.510000000009313,5.169999999998254,-6.2700000000040745,9.209999999991853,19.75999999999476,-0.0299999999999999,-0.0299999999999999,0.01,0.05,0.11,0.46,0.45,0.35,0.49,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:40.247497+00:00,KXBTC15M-26SEP030800-00,UP,1,379.75,6.329166666666667,0.46,0.45,0.01,0.09000000000000002,-16.54000000000815,16.54000000000815,-11.510000000009311,-6.100000000005821,-11.830000000001746,-3.680000000007567,8.349999999991269,-0.0299999999999999,-0.0299999999999999,-0.0299999999999999,0.01,0.11,0.46,0.45,0.35,0.49,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:45.270295+00:00,KXBTC15M-26SEP030800-00,UP,1,374.73,6.245500000000001,0.46,0.45,0.01,0.09000000000000002,-16.54000000000815,16.54000000000815,0.0,-11.510000000009311,-1.8300000000017465,-3.680000000007567,10.429999999993017,0.0,-0.0299999999999999,-0.0299999999999999,0.01,0.11,0.46,0.45,0.41,0.49,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:50.269585+00:00,KXBTC15M-26SEP030800-00,UP,1,369.73,6.162166666666667,0.46,0.45,0.01,0.09000000000000002,-16.54000000000815,16.54000000000815,0.0,-7.0,-6.100000000005821,-3.680000000007567,10.429999999993017,0.0,0.0,-0.0299999999999999,0.01,0.11,0.46,0.45,0.41,0.49,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:53:55.248357+00:00,KXBTC15M-26SEP030800-00,UP,1,364.75,6.079166666666667,0.46,0.45,0.01,0.09000000000000002,-17.29000000000815,17.29000000000815,-0.75,-0.75,-6.850000000005821,-6.680000000007567,-2.0800000000017462,0.0,0.0,-0.0299999999999999,0.01,0.05,0.46,0.45,0.41,0.49,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:54:00.248391+00:00,KXBTC15M-26SEP030800-00,UP,1,359.75,5.995833333333334,0.46,0.45,0.01,0.09000000000000002,-18.05000000000291,18.05000000000291,-0.7599999999947613,-1.5099999999947613,-13.020000000004076,-15.779999999998836,-2.8399999999965075,0.0,0.0,-0.0299999999999999,0.01,0.05,0.46,0.45,0.41,0.46,0.49,0.49,0.01,0.0299999999999999,,,,,,,,,0.0,yes,1,1
2026-09-03 11:54:05.270241+00:00,KXBTC15M-26SEP030800-00,UP,1,354.73,5.912166666666667,0.36,0.35,0.01,0.29000000000000004,-21.080000000001743,21.080000000001743,-3.029999999998836,-4.539999999993597,-11.539999999993595,-17.80999999999767,-17.89999999999418,-0.1,-0.1,-0.1,-0.09,-0.0499999999999999,0.36,0.36,0.36,0.46,0.49,0.49,0.0,0.13,,,,,,,,,0.0,yes,1,1
2026-09-03 11:54:10.261993+00:00,KXBTC15M-26SEP030800-00,UP,1,349.74,5.829,0.36,0.35,0.01,0.29000000000000004,-22.19000000000233,22.19000000000233,-4.139999999999418,-4.899999999994179,-5.649999999994179,-18.919999999998254,-19.0,-0.1,-0.1,-0.1,-0.13,-0.0499999999999999,0.36,0.36,0.36,0.46,0.49,0.49,0.0,0.13,,,,,,,,,0.0,yes,1,1
