fair_min,dist_min,persist,max_det,dist_strength,train_n,train_coverage,train_accuracy
0.9,0,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,0,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,0,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,0,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,0,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,0,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,0,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,0,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,0,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,0,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,0,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,0,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,10,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,10,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,10,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,10,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,10,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,10,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,10,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,10,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,10,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,10,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,10,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,10,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,20,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,20,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,20,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,20,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,20,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,20,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,20,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,20,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,20,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,20,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,20,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,20,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,30,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,30,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,30,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,30,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,30,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,30,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,30,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,30,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,30,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,30,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,30,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,30,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,50,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,50,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,50,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,50,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,50,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,50,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,50,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,50,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,50,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,50,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,50,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,50,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,75,0,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,75,0,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,75,0,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,75,1,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,75,1,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,75,1,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,75,2,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,75,2,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,75,2,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.9,75,3,0.0,False,12,0.22641509433962265,0.9166666666666666
0.9,75,3,0.0,True,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.01,False,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.01,True,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.02,False,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.02,True,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.03,False,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.03,True,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.05,False,12,0.22641509433962265,0.9166666666666666
0.9,75,3,-0.05,True,12,0.22641509433962265,0.9166666666666666
0.88,0,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,0,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,0,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.88,10,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,10,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,10,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.88,20,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,20,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,20,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.88,30,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,30,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,30,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.88,50,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,50,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,50,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.88,75,3,0.0,False,21,0.39622641509433965,0.9047619047619048
0.88,75,3,0.0,True,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.01,False,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.01,True,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.02,False,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.02,True,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.03,False,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.03,True,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.05,False,21,0.39622641509433965,0.9047619047619048
0.88,75,3,-0.05,True,21,0.39622641509433965,0.9047619047619048
0.75,50,3,0.0,False,27,0.5094339622641509,0.8888888888888888
0.75,50,3,0.0,True,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.01,False,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.01,True,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.02,False,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.02,True,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.03,False,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.03,True,27,0.5094339622641509,0.8888888888888888
0.75,50,3,-0.05,True,27,0.5094339622641509,0.8888888888888888
0.75,75,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.75,75,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.75,75,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.78,0,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.78,0,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.78,0,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.78,10,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.78,10,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.78,10,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.78,20,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.78,20,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.78,20,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.78,30,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.78,30,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.78,30,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.8,0,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.8,0,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.8,0,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.8,10,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.8,10,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.8,10,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.8,20,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.8,20,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.8,20,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.8,30,3,0.0,False,26,0.49056603773584906,0.8846153846153846
0.8,30,3,0.0,True,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.01,False,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.01,True,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.02,False,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.02,True,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.03,False,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.03,True,26,0.49056603773584906,0.8846153846153846
0.8,30,3,-0.05,True,26,0.49056603773584906,0.8846153846153846
0.78,50,3,0.0,False,25,0.4716981132075472,0.88
0.78,50,3,0.0,True,25,0.4716981132075472,0.88
0.78,50,3,-0.01,False,25,0.4716981132075472,0.88
0.78,50,3,-0.01,True,25,0.4716981132075472,0.88
0.78,50,3,-0.02,False,25,0.4716981132075472,0.88
0.78,50,3,-0.02,True,25,0.4716981132075472,0.88
0.78,50,3,-0.03,False,25,0.4716981132075472,0.88
0.78,50,3,-0.03,True,25,0.4716981132075472,0.88
0.78,50,3,-0.05,True,25,0.4716981132075472,0.88
0.78,75,3,0.0,False,25,0.4716981132075472,0.88
0.78,75,3,0.0,True,25,0.4716981132075472,0.88
0.78,75,3,-0.01,False,25,0.4716981132075472,0.88
0.78,75,3,-0.01,True,25,0.4716981132075472,0.88
