ticker,official_side,last_remaining_min,last_distance,last_side,last_matches_official,one_min_remaining,one_min_distance,one_min_side,one_min_matches_official,final60_n,final60_mean_distance,final60_side,final60_matches_official,final90_n,final90_mean_distance,final90_side,final90_matches_official,final120_n,final120_mean_distance,final120_side,final120_matches_official
KXBTC15M-26AUG251945-45,DOWN,0.1292151833333333,-147.86000000000058,DOWN,True,1.00979725,-165.74000000000524,DOWN,True,1,-147.86000000000058,DOWN,True,2,-156.8000000000029,DOWN,True,3,-161.74000000000038,DOWN,True
KXBTC15M-26AUG252000-00,DOWN,0.0822196833333333,-61.77999999999884,DOWN,True,0.9638473666666666,-49.620000000009895,DOWN,True,2,-55.700000000004366,DOWN,True,2,-55.700000000004366,DOWN,True,3,-40.860000000005435,DOWN,True
KXBTC15M-26AUG252015-15,DOWN,0.0687639333333333,-161.11000000000058,DOWN,True,0.9510168833333332,-136.72000000000116,DOWN,True,2,-148.91500000000087,DOWN,True,2,-148.91500000000087,DOWN,True,3,-136.14999999999904,DOWN,True
KXBTC15M-26AUG252030-30,UP,0.0576958,215.36999999999531,UP,True,0.93670125,179.44000000000233,UP,True,2,197.40499999999884,UP,True,2,197.40499999999884,UP,True,3,194.1866666666659,UP,True
KXBTC15M-26AUG252045-45,DOWN,0.0657872666666666,-172.38999999999942,DOWN,True,0.9470894333333334,-177.15999999998894,DOWN,True,2,-174.77499999999418,DOWN,True,2,-174.77499999999418,DOWN,True,3,-155.16666666666183,DOWN,True
KXBTC15M-26AUG252100-00,UP,0.0853152666666666,248.14999999999415,UP,True,0.9644932166666668,279.7599999999948,UP,True,2,263.95499999999447,UP,True,2,263.95499999999447,UP,True,3,267.94999999999226,UP,True
KXBTC15M-26AUG252115-15,UP,0.1211570666666666,106.38999999999942,UP,True,1.0025608,106.39999999999418,UP,True,1,106.38999999999942,UP,True,2,106.3949999999968,UP,True,3,116.40333333333062,UP,True
KXBTC15M-26AUG252130-30,DOWN,0.1509131333333333,-23.41000000000349,DOWN,True,1.0325959833333334,-8.75,DOWN,True,1,-23.41000000000349,DOWN,True,2,-16.080000000001746,DOWN,True,3,-2.46000000000155,DOWN,True
KXBTC15M-26AUG252145-45,UP,0.1807525166666666,133.84000000001106,UP,True,1.0616072333333333,159.16999999999825,UP,True,1,133.84000000001106,UP,True,2,146.50500000000466,UP,True,3,150.27000000000407,UP,True
KXBTC15M-26AUG252200-00,DOWN,0.20140125,-38.88999999999942,DOWN,True,1.0885589666666666,-57.2899999999936,DOWN,True,1,-38.88999999999942,DOWN,True,2,-48.08999999999651,DOWN,True,3,-57.79333333333003,DOWN,True
KXBTC15M-26AUG252215-15,DOWN,0.5991747666666666,13.55000000000291,UP,False,0.5991747666666666,13.55000000000291,UP,False,1,13.55000000000291,UP,False,2,-2.584999999999127,DOWN,True,2,-2.584999999999127,DOWN,True
KXBTC15M-26AUG252230-30,UP,0.1073043333333333,431.5500000000029,UP,True,0.9876343,448.9499999999971,UP,True,2,440.25,UP,True,2,440.25,UP,True,3,427.4833333333324,UP,True
KXBTC15M-26AUG252245-45,DOWN,0.4979743666666666,-66.61000000000058,DOWN,True,1.381145216666667,-56.29000000000815,DOWN,True,1,-66.61000000000058,DOWN,True,2,-61.450000000004366,DOWN,True,2,-61.450000000004366,DOWN,True
KXBTC15M-26AUG252300-00,DOWN,0.7424149,-40.61000000000058,DOWN,True,0.7424149,-40.61000000000058,DOWN,True,1,-40.61000000000058,DOWN,True,1,-40.61000000000058,DOWN,True,2,-32.88999999999942,DOWN,True
KXBTC15M-26AUG260000-00,UP,0.5957116333333333,27.85000000000582,UP,True,0.5957116333333333,27.85000000000582,UP,True,1,27.85000000000582,UP,True,2,22.285000000003492,UP,True,2,22.285000000003492,UP,True
KXBTC15M-26AUG260015-15,DOWN,0.8181874333333333,-94.85000000000582,DOWN,True,0.8181874333333333,-94.85000000000582,DOWN,True,1,-94.85000000000582,DOWN,True,1,-94.85000000000582,DOWN,True,2,-74.66000000000349,DOWN,True
KXBTC15M-26AUG260030-30,DOWN,0.5584155333333333,-7.660000000003492,DOWN,True,0.5584155333333333,-7.660000000003492,DOWN,True,1,-7.660000000003492,DOWN,True,2,7.869999999995343,UP,False,2,7.869999999995343,UP,False
KXBTC15M-26AUG260045-45,DOWN,0.8274425666666667,-28.50999999999476,DOWN,True,0.8274425666666667,-28.50999999999476,DOWN,True,1,-28.50999999999476,DOWN,True,1,-28.50999999999476,DOWN,True,2,-24.419999999998254,DOWN,True
KXBTC15M-26AUG260100-00,DOWN,0.1956625333333333,-134.97000000000116,DOWN,True,1.0858727166666666,-118.82000000000698,DOWN,True,1,-134.97000000000116,DOWN,True,2,-126.89500000000407,DOWN,True,3,-135.31000000000253,DOWN,True
KXBTC15M-26AUG260115-15,UP,0.8096028333333333,103.91000000000348,UP,True,0.8096028333333333,103.91000000000348,UP,True,1,103.91000000000348,UP,True,1,103.91000000000348,UP,True,2,100.94499999999971,UP,True
KXBTC15M-26AUG260130-30,UP,0.11191195,107.3799999999901,UP,True,0.99819405,73.33000000000175,UP,True,2,90.35499999999593,UP,True,2,90.35499999999593,UP,True,3,74.67333333332984,UP,True
KXBTC15M-26AUG260145-45,UP,0.8217576333333334,87.1299999999901,UP,True,0.8217576333333334,87.1299999999901,UP,True,1,87.1299999999901,UP,True,1,87.1299999999901,UP,True,2,86.67499999999563,UP,True
KXBTC15M-26AUG260200-00,DOWN,12.553634866666666,-19.389999999999414,DOWN,True,12.553634866666666,-19.389999999999414,DOWN,True,0,,,,0,,,,0,,,
KXBTC15M-26AUG260700-00,DOWN,0.70803225,-15.970000000001164,DOWN,True,0.70803225,-15.970000000001164,DOWN,True,1,-15.970000000001164,DOWN,True,1,-15.970000000001164,DOWN,True,2,-21.68000000000029,DOWN,True
KXBTC15M-26AUG260715-15,DOWN,0.6839356833333333,-29.60000000000582,DOWN,True,0.6839356833333333,-29.60000000000582,DOWN,True,1,-29.60000000000582,DOWN,True,1,-29.60000000000582,DOWN,True,2,-30.514999999999418,DOWN,True
KXBTC15M-26AUG260730-30,DOWN,0.1384073833333333,-71.72000000000116,DOWN,True,1.0200575666666667,-73.52999999999884,DOWN,True,1,-71.72000000000116,DOWN,True,2,-72.625,DOWN,True,3,-68.62666666666337,DOWN,True
KXBTC15M-26AUG260745-45,DOWN,0.1167450999999999,-158.06000000001222,DOWN,True,1.007621833333333,-152.27000000000407,DOWN,True,1,-158.06000000001222,DOWN,True,2,-155.16500000000815,DOWN,True,3,-160.48000000000562,DOWN,True
KXBTC15M-26AUG260800-00,DOWN,0.5296841999999999,-9.69999999999709,DOWN,True,1.4398653833333337,21.119999999995343,UP,False,1,-9.69999999999709,DOWN,True,2,5.709999999999127,UP,False,2,5.709999999999127,UP,False
KXBTC15M-26AUG260815-15,DOWN,0.0992833166666666,-83.95000000001164,DOWN,True,1.0150637166666667,-33.13000000000466,DOWN,True,1,-83.95000000001164,DOWN,True,2,-58.54000000000815,DOWN,True,3,-56.980000000005624,DOWN,True
KXBTC15M-26AUG260830-30,UP,0.5989695333333334,227.39999999999415,UP,True,0.5989695333333334,227.39999999999415,UP,True,1,227.39999999999415,UP,True,2,230.33499999999913,UP,True,2,230.33499999999913,UP,True
KXBTC15M-26AUG260845-45,DOWN,0.0729351666666666,-361.1100000000006,DOWN,True,0.9814383666666668,-278.9100000000035,DOWN,True,2,-320.01000000000204,DOWN,True,2,-320.01000000000204,DOWN,True,3,-321.4833333333372,DOWN,True
KXBTC15M-26AUG260900-00,UP,0.4865095833333333,16.839999999996508,UP,True,1.40152015,57.40999999998894,UP,True,1,16.839999999996508,UP,True,2,37.124999999992724,UP,True,2,37.124999999992724,UP,True
KXBTC15M-26AUG260915-15,DOWN,0.0458159166666666,-227.92999999999304,DOWN,True,0.9576705333333332,-253.22999999999595,DOWN,True,2,-240.5799999999945,DOWN,True,2,-240.5799999999945,DOWN,True,3,-258.893333333331,DOWN,True
KXBTC15M-26AUG260930-30,DOWN,0.4810441166666666,-65.19999999999709,DOWN,True,1.3907548666666665,-78.38999999999942,DOWN,True,1,-65.19999999999709,DOWN,True,2,-71.79499999999825,DOWN,True,2,-71.79499999999825,DOWN,True
KXBTC15M-26AUG260945-45,UP,0.4084254666666667,412.7399999999907,UP,True,1.31304035,412.6699999999983,UP,True,1,412.7399999999907,UP,True,2,412.70499999999447,UP,True,2,412.70499999999447,UP,True
KXBTC15M-26AUG261000-00,DOWN,0.3385889,-1.5199999999895226,DOWN,True,1.2465202666666668,-39.54999999998836,DOWN,True,1,-1.5199999999895226,DOWN,True,2,-20.53499999998894,DOWN,True,2,-20.53499999998894,DOWN,True
KXBTC15M-26AUG261015-15,UP,0.7953817,39.40999999998894,UP,True,0.7953817,39.40999999998894,UP,True,1,39.40999999998894,UP,True,1,39.40999999998894,UP,True,2,65.87499999999272,UP,True
KXBTC15M-26AUG261030-30,DOWN,0.7575213666666667,-241.47999999999595,DOWN,True,0.7575213666666667,-241.47999999999595,DOWN,True,1,-241.47999999999595,DOWN,True,1,-241.47999999999595,DOWN,True,2,-254.47000000000116,DOWN,True
KXBTC15M-26AUG261045-45,DOWN,0.6706365833333333,-230.13000000000463,DOWN,True,0.6706365833333333,-230.13000000000463,DOWN,True,1,-230.13000000000463,DOWN,True,1,-230.13000000000463,DOWN,True,2,-211.30500000000757,DOWN,True
KXBTC15M-26AUG261100-00,DOWN,0.6527447333333334,-169.8000000000029,DOWN,True,0.6527447333333334,-169.8000000000029,DOWN,True,1,-169.8000000000029,DOWN,True,1,-169.8000000000029,DOWN,True,2,-176.6600000000035,DOWN,True
KXBTC15M-26AUG261115-15,UP,0.2087362833333333,22.27999999999884,UP,True,1.1159001000000002,33.220000000001164,UP,True,1,22.27999999999884,UP,True,2,27.75,UP,True,2,27.75,UP,True
KXBTC15M-26AUG261130-30,UP,0.7989607500000001,267.9400000000023,UP,True,0.7989607500000001,267.9400000000023,UP,True,1,267.9400000000023,UP,True,1,267.9400000000023,UP,True,2,281.6450000000041,UP,True
KXBTC15M-26AUG261145-45,DOWN,0.2677922333333333,-88.97999999999593,DOWN,True,1.1525933,-78.92999999999302,DOWN,True,1,-88.97999999999593,DOWN,True,2,-83.95499999999447,DOWN,True,2,-83.95499999999447,DOWN,True
KXBTC15M-26AUG261200-00,DOWN,0.2266370333333333,-62.58999999999651,DOWN,True,1.1074811,10.410000000003492,UP,False,1,-62.58999999999651,DOWN,True,2,-26.089999999996508,DOWN,True,3,-7.623333333331781,DOWN,True
KXBTC15M-26AUG261215-15,UP,4.097014883333333,142.8399999999965,UP,True,4.097014883333333,142.8399999999965,UP,True,0,,,,0,,,,0,,,
KXBTC15M-26AUG261230-30,DOWN,0.0403974666666666,0.9700000000011642,UP,False,0.9269182833333331,-24.979999999995925,DOWN,True,2,-12.00499999999738,DOWN,True,2,-12.00499999999738,DOWN,True,3,-23.17666666666143,DOWN,True
KXBTC15M-26AUG261245-45,DOWN,0.0171875333333333,-161.82000000000698,DOWN,True,0.9065887833333334,-188.5,DOWN,True,2,-175.1600000000035,DOWN,True,2,-175.1600000000035,DOWN,True,3,-159.463333333338,DOWN,True
KXBTC15M-26AUG261300-00,UP,0.8432737333333333,103.52999999999884,UP,True,0.8432737333333333,103.52999999999884,UP,True,1,103.52999999999884,UP,True,1,103.52999999999884,UP,True,2,124.75,UP,True
KXBTC15M-26AUG261315-15,UP,0.28603455,128.42999999999302,UP,True,1.1650244333333333,140.97000000000116,UP,True,1,128.42999999999302,UP,True,2,134.6999999999971,UP,True,2,134.6999999999971,UP,True
KXBTC15M-26AUG261330-30,UP,0.2515874833333333,382.0,UP,True,1.1315561,342.1499999999942,UP,True,1,382.0,UP,True,2,362.0749999999971,UP,True,2,362.0749999999971,UP,True
KXBTC15M-26AUG261345-45,UP,0.20891335,23.619999999995343,UP,True,1.0863589,65.32000000000698,UP,True,1,23.619999999995343,UP,True,2,44.470000000001164,UP,True,3,57.40666666666706,UP,True
KXBTC15M-26AUG261400-00,DOWN,0.1955354833333333,-106.10000000000582,DOWN,True,1.0727577666666666,-98.94000000000231,DOWN,True,1,-106.10000000000582,DOWN,True,2,-102.52000000000407,DOWN,True,3,-85.3433333333378,DOWN,True
KXBTC15M-26AUG261415-15,UP,0.5509255666666667,143.85000000000582,UP,True,1.4373195166666666,199.02000000000407,UP,True,1,143.85000000000582,UP,True,2,171.43500000000495,UP,True,2,171.43500000000495,UP,True
KXBTC15M-26AUG261430-30,DOWN,0.56941005,-105.07000000000698,DOWN,True,0.56941005,-105.07000000000698,DOWN,True,1,-105.07000000000698,DOWN,True,2,-119.75000000000728,DOWN,True,2,-119.75000000000728,DOWN,True
KXBTC15M-26AUG261445-45,DOWN,0.0296394333333333,-178.18000000000757,DOWN,True,0.916236,-174.13999999999942,DOWN,True,2,-176.1600000000035,DOWN,True,2,-176.1600000000035,DOWN,True,3,-172.61000000000058,DOWN,True
KXBTC15M-26AUG261500-00,UP,0.8816006166666667,196.5399999999936,UP,True,0.8816006166666667,196.5399999999936,UP,True,1,196.5399999999936,UP,True,1,196.5399999999936,UP,True,2,184.70499999999447,UP,True
KXBTC15M-26AUG261515-15,DOWN,0.33647915,-101.19999999999708,DOWN,True,1.215432,-85.54000000000815,DOWN,True,1,-101.19999999999708,DOWN,True,2,-93.37000000000262,DOWN,True,2,-93.37000000000262,DOWN,True
KXBTC15M-26AUG261530-30,UP,0.6419202833333333,147.0,UP,True,0.6419202833333333,147.0,UP,True,1,147.0,UP,True,1,147.0,UP,True,2,163.27000000000407,UP,True
KXBTC15M-26AUG261545-45,DOWN,0.0913934,-95.7899999999936,DOWN,True,0.9818539333333334,-120.66999999999824,DOWN,True,2,-108.22999999999593,DOWN,True,2,-108.22999999999593,DOWN,True,3,-110.27999999999884,DOWN,True
KXBTC15M-26AUG261600-00,UP,0.4916395666666666,44.55999999999767,UP,True,1.400472333333333,29.610000000000586,UP,True,1,44.55999999999767,UP,True,2,37.08499999999913,UP,True,2,37.08499999999913,UP,True
KXBTC15M-26AUG261615-15,DOWN,0.4040636666666666,-29.20999999999185,DOWN,True,1.2977048000000002,3.360000000000582,UP,False,1,-29.20999999999185,DOWN,True,2,-12.924999999995634,DOWN,True,2,-12.924999999995634,DOWN,True
KXBTC15M-26AUG261630-30,DOWN,0.7417940000000001,-38.63999999999942,DOWN,True,0.7417940000000001,-38.63999999999942,DOWN,True,1,-38.63999999999942,DOWN,True,1,-38.63999999999942,DOWN,True,2,-41.95999999999913,DOWN,True
KXBTC15M-26AUG261645-45,UP,0.1769432333333333,4.869999999995343,UP,True,1.0606261166666666,35.81999999999243,UP,True,1,4.869999999995343,UP,True,2,20.344999999993888,UP,True,3,22.616666666658904,UP,True
KXBTC15M-26AUG261700-00,UP,0.1627124833333333,45.99000000000524,UP,True,1.0401494999999998,46.05000000000291,UP,True,1,45.99000000000524,UP,True,2,46.020000000004075,UP,True,3,43.99666666666841,UP,True
KXBTC15M-26AUG261715-15,UP,0.1640089666666666,313.75,UP,True,1.04368925,283.61999999999534,UP,True,1,313.75,UP,True,2,298.6849999999977,UP,True,3,272.6466666666626,UP,True
KXBTC15M-26AUG261730-30,DOWN,0.1304152833333333,12.180000000007569,UP,False,1.0133598166666666,-30.519999999989523,DOWN,True,1,12.180000000007569,UP,False,2,-9.169999999990978,DOWN,True,3,-14.53666666665716,DOWN,True
KXBTC15M-26AUG261745-45,DOWN,0.0602506166666666,-50.30000000000291,DOWN,True,0.9543054166666668,-32.34999999999127,DOWN,True,2,-41.32499999999709,DOWN,True,2,-41.32499999999709,DOWN,True,3,-43.01999999999922,DOWN,True
KXBTC15M-26AUG261800-00,UP,0.8504015833333334,42.229999999995925,UP,True,0.8504015833333334,42.229999999995925,UP,True,1,42.229999999995925,UP,True,1,42.229999999995925,UP,True,2,38.28499999999622,UP,True
KXBTC15M-26AUG261815-15,UP,0.6096573333333333,-25.330000000001743,DOWN,False,0.6096573333333333,-25.330000000001743,DOWN,False,1,-25.330000000001743,DOWN,False,2,-14.2300000000032,DOWN,False,2,-14.2300000000032,DOWN,False
KXBTC15M-26AUG261830-30,UP,0.55751995,34.80000000000291,UP,True,1.4405444166666668,93.30000000000292,UP,True,1,34.80000000000291,UP,True,2,64.05000000000291,UP,True,2,64.05000000000291,UP,True
KXBTC15M-26AUG261845-45,DOWN,0.5305132666666666,-144.41999999999825,DOWN,True,1.4105913166666668,-139.16999999999825,DOWN,True,1,-144.41999999999825,DOWN,True,2,-141.79499999999825,DOWN,True,2,-141.79499999999825,DOWN,True
KXBTC15M-26AUG261900-00,UP,11.464384666666666,-15.910000000003492,DOWN,False,11.464384666666666,-15.910000000003492,DOWN,False,0,,,,0,,,,0,,,
KXBTC15M-26AUG262330-30,UP,0.3561699833333333,212.94000000000236,UP,True,1.2831439833333331,216.6600000000035,UP,True,1,212.94000000000236,UP,True,2,214.8000000000029,UP,True,2,214.8000000000029,UP,True
KXBTC15M-26AUG262345-45,DOWN,0.76331905,-18.85000000000582,DOWN,True,0.76331905,-18.85000000000582,DOWN,True,1,-18.85000000000582,DOWN,True,1,-18.85000000000582,DOWN,True,2,-18.42000000000553,DOWN,True
KXBTC15M-26AUG270000-00,DOWN,0.6331878,-67.47000000000116,DOWN,True,0.6331878,-67.47000000000116,DOWN,True,1,-67.47000000000116,DOWN,True,1,-67.47000000000116,DOWN,True,2,-63.88500000000204,DOWN,True
KXBTC15M-26AUG270015-15,UP,0.1451897999999999,23.960000000006403,UP,True,1.0633570666666663,17.660000000003492,UP,True,1,23.960000000006403,UP,True,2,20.810000000004948,UP,True,3,19.37666666667307,UP,True
KXBTC15M-26AUG270030-30,DOWN,0.5750986499999999,-72.0,DOWN,True,0.5750986499999999,-72.0,DOWN,True,1,-72.0,DOWN,True,2,-61.654999999998836,DOWN,True,2,-61.654999999998836,DOWN,True
KXBTC15M-26AUG270045-45,UP,0.4592330999999999,11.64999999999418,UP,True,1.36783695,-2.529999999998836,DOWN,False,1,11.64999999999418,UP,True,2,4.559999999997672,UP,True,2,4.559999999997672,UP,True
KXBTC15M-26AUG270100-00,DOWN,0.8962383666666667,-30.90000000000873,DOWN,True,0.8962383666666667,-30.90000000000873,DOWN,True,1,-30.90000000000873,DOWN,True,1,-30.90000000000873,DOWN,True,2,-42.04000000000815,DOWN,True
KXBTC15M-26AUG270115-15,DOWN,0.2129035,-139.17999999999302,DOWN,True,1.1246927166666665,-88.08000000000175,DOWN,True,1,-139.17999999999302,DOWN,True,2,-113.62999999999738,DOWN,True,2,-113.62999999999738,DOWN,True
KXBTC15M-26AUG270130-30,UP,0.6484897833333334,-4.990000000005239,DOWN,False,0.6484897833333334,-4.990000000005239,DOWN,False,1,-4.990000000005239,DOWN,False,1,-4.990000000005239,DOWN,False,2,25.694999999992433,UP,True
KXBTC15M-26AUG270145-45,UP,0.0375294666666666,51.83000000000175,UP,True,0.9443376833333332,36.69999999999709,UP,True,2,44.26499999999942,UP,True,2,44.26499999999942,UP,True,3,50.370000000000196,UP,True
KXBTC15M-26AUG270200-00,UP,0.4976450333333334,170.58000000000175,UP,True,1.4032966166666665,134.3700000000099,UP,True,1,170.58000000000175,UP,True,2,152.47500000000582,UP,True,2,152.47500000000582,UP,True
KXBTC15M-26AUG270215-15,DOWN,0.4283200833333333,-211.4700000000012,DOWN,True,1.3304812833333337,-230.58000000000172,DOWN,True,1,-211.4700000000012,DOWN,True,2,-221.02500000000146,DOWN,True,2,-221.02500000000146,DOWN,True
KXBTC15M-26AUG270230-30,DOWN,0.8892028666666667,-54.070000000006985,DOWN,True,0.8892028666666667,-54.070000000006985,DOWN,True,1,-54.070000000006985,DOWN,True,1,-54.070000000006985,DOWN,True,2,-32.450000000004366,DOWN,True
KXBTC15M-26AUG270245-45,UP,0.0203159166666666,84.27000000000407,UP,True,0.8990437,84.15000000000873,UP,True,2,84.2100000000064,UP,True,2,84.2100000000064,UP,True,3,84.20333333333838,UP,True
KXBTC15M-26AUG270300-00,UP,0.8534045833333334,100.75,UP,True,0.8534045833333334,100.75,UP,True,1,100.75,UP,True,1,100.75,UP,True,2,92.31999999999971,UP,True
KXBTC15M-26AUG270515-15,UP,0.6951839666666667,112.97000000000116,UP,True,0.6951839666666667,112.97000000000116,UP,True,1,112.97000000000116,UP,True,1,112.97000000000116,UP,True,2,113.32500000000437,UP,True
KXBTC15M-26AUG270530-30,UP,0.0408958166666666,643.1199999999953,UP,True,0.9242321166666668,579.2599999999948,UP,True,2,611.189999999995,UP,True,2,611.189999999995,UP,True,3,599.0966666666596,UP,True
KXBTC15M-26AUG270545-45,DOWN,0.8270688833333334,-216.66999999999825,DOWN,True,0.8270688833333334,-216.66999999999825,DOWN,True,1,-216.66999999999825,DOWN,True,1,-216.66999999999825,DOWN,True,2,-243.15499999999884,DOWN,True
KXBTC15M-26AUG270600-00,DOWN,0.1552445666666666,-268.3600000000006,DOWN,True,1.0434199333333334,-327.6600000000035,DOWN,True,1,-268.3600000000006,DOWN,True,2,-298.01000000000204,DOWN,True,3,-289.2666666666676,DOWN,True
KXBTC15M-26AUG270615-15,DOWN,0.8572883833333333,-26.210000000006403,DOWN,True,0.8572883833333333,-26.210000000006403,DOWN,True,1,-26.210000000006403,DOWN,True,1,-26.210000000006403,DOWN,True,2,10.744999999995343,UP,False
KXBTC15M-26AUG270630-30,DOWN,0.1716290666666666,-250.5500000000029,DOWN,True,1.06258295,-234.83000000000172,DOWN,True,1,-250.5500000000029,DOWN,True,2,-242.69000000000233,DOWN,True,3,-255.3466666666694,DOWN,True
KXBTC15M-26AUG270645-45,DOWN,0.0937977,-55.91000000000349,DOWN,True,0.9864098,-27.419999999998254,DOWN,True,2,-41.66500000000087,DOWN,True,2,-41.66500000000087,DOWN,True,3,-50.92666666666628,DOWN,True
KXBTC15M-26AUG270700-00,DOWN,0.8622373166666667,-45.189999999987776,DOWN,True,0.8622373166666667,-45.189999999987776,DOWN,True,1,-45.189999999987776,DOWN,True,1,-45.189999999987776,DOWN,True,2,-46.20999999999185,DOWN,True
KXBTC15M-26AUG270745-45,DOWN,0.3186843666666666,-103.55999999999769,DOWN,True,1.2013335166666663,-92.01999999998952,DOWN,True,1,-103.55999999999769,DOWN,True,2,-97.7899999999936,DOWN,True,2,-97.7899999999936,DOWN,True
KXBTC15M-26AUG270800-00,UP,0.3075343,39.25,UP,True,1.1907419,52.60000000000582,UP,True,1,39.25,UP,True,2,45.92500000000291,UP,True,2,45.92500000000291,UP,True
KXBTC15M-26AUG270815-15,UP,0.3009692666666667,24.839999999996508,UP,True,1.18487215,-31.19000000000233,DOWN,False,1,24.839999999996508,UP,True,2,-3.1750000000029104,DOWN,False,2,-3.1750000000029104,DOWN,False
KXBTC15M-26AUG270830-30,UP,0.2328204999999999,43.25,UP,True,1.1259522166666664,45.570000000006985,UP,True,1,43.25,UP,True,2,44.41000000000349,UP,True,2,44.41000000000349,UP,True
KXBTC15M-26AUG270845-45,DOWN,0.6056449166666666,-273.9700000000012,DOWN,True,0.6056449166666666,-273.9700000000012,DOWN,True,1,-273.9700000000012,DOWN,True,1,-273.9700000000012,DOWN,True,2,-268.9700000000012,DOWN,True
KXBTC15M-26AUG270900-00,DOWN,0.56636625,-27.610000000000586,DOWN,True,0.56636625,-27.610000000000586,DOWN,True,1,-27.610000000000586,DOWN,True,2,-2.8949999999968004,DOWN,True,2,-2.8949999999968004,DOWN,True
KXBTC15M-26AUG270915-15,UP,0.4259569666666666,79.3299999999872,UP,True,1.3512706833333332,60.81999999999243,UP,True,1,79.3299999999872,UP,True,2,70.07499999998981,UP,True,2,70.07499999998981,UP,True
KXBTC15M-26AUG270930-30,UP,0.3303071333333333,1.4700000000011642,UP,True,1.234029933333333,55.02000000000408,UP,True,1,1.4700000000011642,UP,True,2,28.245000000002623,UP,True,2,28.245000000002623,UP,True
KXBTC15M-26AUG270945-45,DOWN,0.7607879333333333,-41.5,DOWN,True,0.7607879333333333,-41.5,DOWN,True,1,-41.5,DOWN,True,1,-41.5,DOWN,True,2,-65.43000000000029,DOWN,True
KXBTC15M-26AUG271000-00,UP,0.65227115,278.09000000001106,UP,True,0.65227115,278.09000000001106,UP,True,1,278.09000000001106,UP,True,1,278.09000000001106,UP,True,2,258.18000000000757,UP,True
KXBTC15M-26AUG271015-15,DOWN,0.5252407166666667,-106.51999999998952,DOWN,True,1.4369686666666666,-134.76999999998952,DOWN,True,1,-106.51999999998952,DOWN,True,2,-120.64499999998952,DOWN,True,2,-120.64499999998952,DOWN,True
KXBTC15M-26AUG271030-30,UP,0.7863474333333333,390.08000000000175,UP,True,0.7863474333333333,390.08000000000175,UP,True,1,390.08000000000175,UP,True,1,390.08000000000175,UP,True,2,391.06000000000495,UP,True
KXBTC15M-26AUG271045-45,UP,0.6720042333333333,502.3600000000006,UP,True,0.6720042333333333,502.3600000000006,UP,True,1,502.3600000000006,UP,True,1,502.3600000000006,UP,True,2,485.5149999999994,UP,True
KXBTC15M-26AUG271100-00,DOWN,0.1637937,-161.2899999999936,DOWN,True,1.0714712000000002,-150.00999999999476,DOWN,True,1,-161.2899999999936,DOWN,True,2,-155.64999999999418,DOWN,True,3,-165.49666666666357,DOWN,True
KXBTC15M-26AUG271115-15,UP,0.6127019333333333,491.429999999993,UP,True,0.6127019333333333,491.429999999993,UP,True,1,491.429999999993,UP,True,1,491.429999999993,UP,True,2,484.15499999999884,UP,True
KXBTC15M-26AUG271130-30,DOWN,0.5749405,-47.86000000000058,DOWN,True,0.5749405,-47.86000000000058,DOWN,True,1,-47.86000000000058,DOWN,True,2,-58.95999999999913,DOWN,True,2,-58.95999999999913,DOWN,True
KXBTC15M-26AUG271145-45,DOWN,0.5475545166666667,-81.36000000000058,DOWN,True,1.4515872333333335,-46.83000000000175,DOWN,True,1,-81.36000000000058,DOWN,True,2,-64.09500000000116,DOWN,True,2,-64.09500000000116,DOWN,True
KXBTC15M-26AUG271200-00,DOWN,0.0968268,-220.4300000000076,DOWN,True,1.0089608166666666,-160.59000000001106,DOWN,True,1,-220.4300000000076,DOWN,True,2,-190.5100000000093,DOWN,True,3,-174.23666666667364,DOWN,True
KXBTC15M-26AUG271215-15,UP,0.5970022666666667,62.80000000000291,UP,True,0.5970022666666667,62.80000000000291,UP,True,1,62.80000000000291,UP,True,2,125.97500000000583,UP,True,2,125.97500000000583,UP,True
KXBTC15M-26AUG271230-30,UP,0.5774425166666667,38.75,UP,True,0.5774425166666667,38.75,UP,True,1,38.75,UP,True,2,45.68999999999505,UP,True,2,45.68999999999505,UP,True
KXBTC15M-26AUG271245-45,UP,0.0469382666666666,165.25,UP,True,0.9323682166666668,71.15000000000873,UP,True,2,118.20000000000437,UP,True,2,118.20000000000437,UP,True,3,87.49666666666842,UP,True
KXBTC15M-26AUG271300-00,DOWN,0.0431608333333333,-192.38000000000463,DOWN,True,0.9253144833333332,-199.63999999999945,DOWN,True,2,-196.01000000000204,DOWN,True,2,-196.01000000000204,DOWN,True,3,-191.113333333337,DOWN,True
KXBTC15M-26AUG271315-15,UP,0.36216355,216.4100000000035,UP,True,1.2501718166666669,217.08000000000172,UP,True,1,216.4100000000035,UP,True,2,216.74500000000262,UP,True,2,216.74500000000262,UP,True
KXBTC15M-26AUG271330-30,UP,0.3272773,129.4499999999971,UP,True,1.2100627833333335,176.19000000000233,UP,True,1,129.4499999999971,UP,True,2,152.8199999999997,UP,True,2,152.8199999999997,UP,True
KXBTC15M-26AUG271345-45,DOWN,0.2662454166666667,-258.2699999999895,DOWN,True,1.148819933333333,-177.00999999999476,DOWN,True,1,-258.2699999999895,DOWN,True,2,-217.63999999999214,DOWN,True,2,-217.63999999999214,DOWN,True
